epoch,IoU_ground,IoU_road,IoU_sidewalk,IoU_parking,IoU_rail track,IoU_building,IoU_wall,IoU_fence,IoU_guard rail,IoU_pole,IoU_traffic light,IoU_traffic sign,IoU_vegetation,IoU_terrain,IoU_person,IoU_car,IoU_truck,IoU_bus,IoU_caravan,IoU_trailer,IoU_train,IoU_motorcycle,IoU_bicycle,IoU_garage,IoU_gate,IoU_stop,IoU_smallpole,IoU_lamp,IoU_unknown construction,mIoU,valIoU_ground,valIoU_road,valIoU_sidewalk,valIoU_parking,valIoU_rail track,valIoU_building,valIoU_wall,valIoU_fence,valIoU_guard rail,valIoU_pole,valIoU_traffic light,valIoU_traffic sign,valIoU_vegetation,valIoU_terrain,valIoU_person,valIoU_car,valIoU_truck,valIoU_bus,valIoU_caravan,valIoU_trailer,valIoU_train,valIoU_motorcycle,valIoU_bicycle,valIoU_garage,valIoU_gate,valIoU_stop,valIoU_smallpole,valIoU_lamp,valIoU_unknown construction,mVal_IoU
287,0.14603432,0.8386739,0.60494804,0.15668812,0.25977263,0.8043542,0.13468178,0.0756511,0.034331657,0.3275351,0.25977263,0.19674633,0.7719167,0.51217633,0.0,0.8299735,0.34798762,0.25977263,0.0,0.010931095,0.25977263,0.0,0.0,0.1467629,0.13647923,0.25977263,0.0,0.15867159,0.0,25.97726583480835,0.16586027606842743,0.8680226444441063,0.6248201671348654,0.19578581722263338,0.0,0.8123846877355493,0.15706494347115718,0.17799674181249706,0.01186268221993253,0.4461107404117482,0.0,0.1859137055818839,0.805728380993478,0.5795341506718003,0.0,0.8676023070394211,0.46009223931426974,0.0,0.0,0.007955006080219117,0.0,0.0,0.0,0.27878252384813784,0.2095898215299323,0.21551176094347194,0.0,0.12591265396972395,0.0,24.81562500170088
288,0.17580694,0.8491839,0.5992153,0.14551494,0.2713853,0.83614814,0.1747315,0.21053354,0.0,0.40791526,0.2713853,0.079334065,0.805422,0.48941943,0.0,0.8871025,0.612152,0.0,0.0,0.0,0.2713853,0.0,0.0,0.25557578,0.20811509,0.2713853,0.0,0.048462745,0.0,27.13853120803833,0.16449503563651152,0.8689847228827264,0.6245146294938565,0.1912731976898054,0.0,0.8139886016402573,0.1554067023672774,0.1770918572523606,0.011746711089745097,0.4454295534706622,0.0,0.17976222942557538,0.8065853400486681,0.5818508399672456,0.0,0.8731978777338136,0.4761730106287045,0.0,0.0,0.007842392878868286,0.0,0.0,0.0,0.2768993332180592,0.19863330013963099,0.21551176094347194,0.0,0.12002150440750765,0.0,24.79106414108534
289,0.17882246,0.8370536,0.5682601,0.13186133,0.2731679,0.7729946,0.20004526,0.2137184,0.006401658,0.41101873,0.0,0.11093001,0.8031716,0.60415024,0.0,0.86754847,0.21571836,0.2731679,0.2731679,0.0,0.2731679,0.0,0.0,0.30535194,0.19169836,0.2731679,0.0,0.13728446,0.0,27.31679081916809,0.16945346082615578,0.8685515979202545,0.6222417921064862,0.1903182136432965,0.0,0.8131505672090354,0.15650070179009054,0.1789468452212628,0.010832754428594918,0.4466411032288773,0.0,0.1749574637291476,0.8066794502484441,0.5834276794382773,0.0,0.8752525140498653,0.472278390336603,0.0,0.0,0.007691608419822978,0.0,0.0,0.0,0.2794521760292874,0.19145011634426543,0.21551176094347194,0.0,0.1127411754195456,0.0,24.745101280457877
290,0.19840828,0.85984635,0.57851297,0.14459491,0.0,0.7810488,0.12448249,0.10830203,0.018540073,0.32851964,0.0,0.080562696,0.796489,0.6046078,0.0,0.82224053,0.23300934,0.24062994,0.24062994,0.0,0.0,0.0,0.0,0.20062259,0.19488247,0.24062994,0.0,0.18170881,0.0,24.062995612621307,0.1696016583197938,0.870273955366721,0.6249363890675773,0.19049067559509247,0.0,0.8111655115098871,0.15308783329123182,0.1774397565780175,0.011543590497911583,0.4384897834174578,0.0,0.17626516602633835,0.8068345088252729,0.5893881248270468,0.0,0.8735674344038418,0.45555583703049485,0.0,0.0,0.007691181149244814,0.0,0.0,0.0,0.2793946856919933,0.2027351928016439,0.1921587151448126,0.0,0.10852265148675043,0.0,24.61773327941769
291,0.17464899,0.868978,0.59001434,0.24569437,0.0,0.80651605,0.14716925,0.097532235,0.0027186875,0.3511656,0.28975618,0.23952195,0.813105,0.580115,0.28975618,0.8601082,0.424701,0.28975618,0.28975618,0.046925206,0.0,0.0,0.0,0.43640256,0.15004395,0.28975618,0.0,0.1187885,0.0,28.97562086582184,0.16796036964555794,0.8675511780070655,0.6211023411311736,0.19706848037354052,0.0,0.8119434977597675,0.15579612694994538,0.1671849128766208,0.01151691147230057,0.4365349527505105,0.0,0.18397623123996398,0.8076108895804337,0.5772904422637501,0.0,0.8730309008094568,0.4486115667171228,0.0,0.0,0.012321118518568638,0.0,0.0,0.0,0.28625900584751773,0.2014232213755157,0.1921587151448126,0.0,0.10076558834797691,0.0,24.552091209695178
292,0.20240954,0.8608245,0.59872156,0.14919464,0.2906801,0.8342364,0.12187169,0.16425228,0.023010045,0.40003136,0.0,0.17759642,0.81052846,0.611682,0.0,0.8529328,0.44539633,0.2906801,0.2906801,0.031502966,0.2906801,0.0,0.0,0.27126944,0.29390067,0.2906801,0.0,0.12696241,0.0,29.06801402568817,0.17393878335706042,0.8675990332321061,0.6233250051932365,0.1947202264768298,0.0,0.8135029165283958,0.15081109498618628,0.1684686460454189,0.014101397136342158,0.4291774659263452,0.0,0.18105886155030645,0.8073306537787235,0.5804451149591741,0.0,0.8759473334961712,0.4691646532250935,0.0,0.0,0.014857714640838208,0.0,0.0,0.0,0.2897924105056515,0.2156174814215603,0.1921587151448126,0.0,0.1088504577774846,0.0,24.727130915109434
293,0.18991758,0.8524716,0.60285485,0.22567686,0.26216325,0.80215,0.113436155,0.19174181,0.0,0.42509878,0.0,0.14695454,0.7898815,0.52280843,0.0,0.86329484,0.40044194,0.26216325,0.0,0.021028642,0.26216325,0.0,0.0,0.2418617,0.13729359,0.26216325,0.0,0.027168922,0.0,26.216325163841248,0.17238216321195257,0.8680961287143767,0.6221337466415636,0.196304745957774,0.0,0.8163319752513722,0.1440133350365322,0.1656351933473077,0.014110945380294048,0.42773994215358646,0.0,0.16681489266921198,0.8061551886243103,0.5762518680906988,0.0,0.8765250383785775,0.48617510497845773,0.0,0.0,0.018923564727670428,0.0,0.0,0.0,0.288325703686487,0.20649681139706497,0.2148742868989146,0.0,0.08842002830465233,0.0,24.67486435672691
294,0.18013412,0.8332024,0.5905546,0.1544382,0.2571894,0.81998223,0.18553059,0.21861282,0.020451654,0.3933452,0.0,0.10134025,0.8011422,0.59429634,0.0,0.83578247,0.10375169,0.2571894,0.2571894,0.009835619,0.2571894,0.0,0.0,0.2443145,0.20700048,0.12504019,0.0,0.010980235,0.0,25.718939304351807,0.17082154787767723,0.8639491167774563,0.6245111233373188,0.1955858372507434,0.0,0.8198203427637529,0.1532337802024341,0.1700455551953181,0.014765956934596088,0.4266150211645822,0.0,0.17623282996143427,0.807652629808669,0.579462888257522,0.0,0.870082657051221,0.4623233665549007,0.0,0.0,0.018763769087578888,0.0,0.0,0.0,0.28152819465165674,0.20909883612036245,0.1464231354493736,0.0,0.07316317954292197,0.0,24.358895751688
295,0.17206922,0.853069,0.5953018,0.22486241,0.27907613,0.82569414,0.1935743,0.24945249,0.0,0.39936894,0.0,0.10481126,0.79671824,0.5410352,0.0,0.84709585,0.42433092,0.0,0.27907613,0.0,0.27907613,0.0,0.0,0.25748837,0.24077821,0.27907613,0.0,0.25125378,0.0,27.907615900039673,0.16755385677331122,0.8676404408234176,0.6239274866049624,0.20328456789198976,0.0,0.820873951900425,0.1543439994478476,0.17778591914101197,0.014104107478176664,0.43123904280854325,0.0,0.17295706552973927,0.8096596858934519,0.5861141695556256,0.0,0.8751685554769444,0.4545596222151793,0.0,0.0,0.018763769087578888,0.0,0.0,0.0,0.28538758241661555,0.20956832096018388,0.14633404318564708,0.0,0.09758257327115989,0.0,24.540857794695903
296,0.15389644,0.87816787,0.64637566,0.2483191,0.3092687,0.8081641,0.29600587,0.16941977,0.0042184503,0.45108595,0.3092687,0.14912286,0.8238188,0.62272805,0.0,0.8965389,0.7136461,0.3092687,0.0,0.0076669366,0.3092687,0.0,0.0,0.3391552,0.19265127,0.3092687,0.0,0.02146765,0.0,30.926868319511414,0.16534739098396636,0.8689900998450466,0.6235158142017976,0.20633259489507919,0.0,0.8204172397628113,0.17839930670069218,0.18196464884214292,0.009299348034816482,0.44118788417258037,0.0,0.18576152702875992,0.8117636870349605,0.5901850369174415,0.0,0.8795610548982273,0.46965868432918845,0.0,0.0,0.02014572646547741,0.0,0.0,0.0,0.2868154919481127,0.21020767220251363,0.14633404318564708,0.0,0.09156026159667392,0.0,24.784301769123914
297,0.18778165,0.8601372,0.6070479,0.13838023,0.31287232,0.8454584,0.15459274,0.15047812,0.0021766557,0.45335934,0.31287232,0.20431487,0.80610895,0.6001451,0.0,0.88765156,0.8709733,0.31287232,0.31287232,0.011408275,0.31287232,0.0,0.0,0.17608787,0.12806042,0.31287232,0.0,0.1119007,0.0,31.28722906112671,0.16595146154115553,0.8669696083340444,0.6236247591304105,0.20774018956946377,0.0,0.8204803690543575,0.1770174497538956,0.17752113692287724,0.009106169604494304,0.44312252201285024,0.0,0.18865147545235803,0.809251943223162,0.5829353224090248,0.0,0.8825781503159855,0.5044234124338486,0.0,0.0,0.01887115711173604,0.0,0.0,0.0,0.27434790915804325,0.2015157492954307,0.14633404318564708,0.0,0.08994214507832923,0.0,24.794430943403846
298,0.13288113,0.8573291,0.5852106,0.22633718,0.33064532,0.7870495,0.22303416,0.15885787,0.0,0.44056967,0.0,0.2953308,0.80757666,0.5941495,0.0,0.87694424,0.751369,0.33064532,0.33064532,0.0,0.33064532,0.0,0.0,0.27906093,0.1414552,0.6350486,0.0,0.14328408,0.33064532,33.0645352602005,0.16539034509130524,0.8663940480350291,0.6234951359855663,0.2154972877641212,0.0,0.8205437532313278,0.1808446859499502,0.18052628444403326,0.008186914897950774,0.43777272174317133,0.0,0.20197095979239954,0.8098767892331102,0.582878247730363,0.0,0.8844063565626653,0.5460783072181571,0.0,0.0,0.016435799539353927,0.0,0.0,0.0,0.2763990818604756,0.1911960583994709,0.7578350412140249,0.0,0.10860191153106905,0.0,27.15286113870188
299,0.17087643,0.86702466,0.5807288,0.2540444,0.30631396,0.85878354,0.2319581,0.21614672,0.0,0.43208653,0.0,0.21780936,0.82260376,0.6287239,0.0,0.89360565,0.8382757,0.30631396,0.0,0.02902467,0.30631396,0.0,0.0,0.28570008,0.19916795,0.30631396,0.0,0.1312892,0.0,30.631396174430847,0.16407907846892614,0.8684227742774806,0.622021297078833,0.21933902444732042,0.0,0.8217507226393038,0.19180805411509028,0.18327599419534346,0.0076786655340590594,0.43717315449618904,0.0,0.20680775061570053,0.8117506006131848,0.5923724563764761,0.0,0.8859218422486829,0.546109749510641,0.0,0.0,0.015919045158232604,0.0,0.0,0.0,0.28430486638256464,0.1954275959540457,0.7578350412140249,0.0,0.1257889590129883,0.0,27.371678180479613
300,0.17821436,0.8543393,0.6194629,0.19669762,0.28962892,0.83360237,0.16820328,0.21094969,0.0018587777,0.404031,0.0,0.28489974,0.8121189,0.5658448,0.0,0.8701132,0.5015217,0.28962892,0.28962892,0.004347982,0.28962892,0.0,0.0,0.17271675,0.18702362,0.28962892,0.0,0.08514851,0.0,28.962892293930054,0.1674732136369689,0.866276902283387,0.6200128254272933,0.21179531246021394,0.0,0.8233852448539748,0.19421051442138618,0.18865654816555816,0.005939384612410815,0.4347862277251884,0.0,0.21440844893115957,0.8121369226616988,0.5867566974535258,0.0,0.8835815177099265,0.5220191226721029,0.0,0.0,0.011374916029099657,0.0,0.0,0.0,0.28218930991228075,0.1908458934358427,0.7594217347198982,0.0,0.11935972890496879,0.0,27.222863675920294
301,0.13055398,0.8164612,0.64251095,0.2507675,0.0,0.8184942,0.16321735,0.1772559,0.0,0.4475907,0.28723627,0.13509597,0.794527,0.55782354,0.28723627,0.89865994,0.2835205,0.28723627,0.28723627,0.003528419,0.0,0.0,0.0,0.41621765,0.21234818,0.28723627,0.0,0.14509766,0.0,28.72362732887268,0.16101701863828585,0.8641976647953096,0.6215461170813531,0.2158223409082698,0.0,0.8231237132286281,0.1825753966586979,0.1883517072152668,0.005946433945215898,0.43899248313738704,0.0,0.22053389795096387,0.811950485548572,0.5869645861075022,0.0,0.8835803364079701,0.5247361185267523,0.0,0.0,0.010627951512424537,0.0,0.0,0.0,0.29737237353472884,0.18025711695742438,0.7594217347198982,0.0,0.12303418611393727,0.0,27.241557458581333
302,0.19376063,0.8657778,0.6383923,0.18638033,0.32472354,0.83896554,0.15546681,0.19134602,0.0,0.48338157,0.0,0.25142294,0.81425434,0.62720066,0.0,0.89097875,0.8221763,0.32472354,0.32472354,0.0,0.32472354,0.32472354,0.0,0.32715693,0.17963763,0.32472354,0.0,0.0023438868,0.0,32.47235715389252,0.16784975484081346,0.8639542905100409,0.6238474188461173,0.21365665499556508,0.0,0.8220134709862426,0.17897877223980946,0.19099434418045377,0.005887638608826428,0.447149419074583,0.0,0.2189792398306459,0.8107843955096673,0.5874837550056831,0.0,0.8837291061073759,0.5369195030609298,0.0,0.0,0.009874214151987264,0.0,0.0,0.0,0.294055448321128,0.17356399592273197,0.7493359566404981,0.0,0.1076516441130879,0.0,27.195548354986855
303,0.14817402,0.84124386,0.6138584,0.124563046,0.0,0.8124783,0.078728914,0.067810535,0.0004014922,0.34223744,0.26590222,0.21942048,0.79859734,0.5798752,0.0,0.83243096,0.64360625,0.0,0.26590222,0.0,0.26590222,0.0,0.0,0.17049734,0.08780968,0.44493017,0.0,0.10679437,0.0,26.590222120285034,0.1637167572070586,0.860092582828096,0.6238776801518192,0.201483805516228,0.0,0.8207035629916065,0.16482261923771602,0.18649821748618642,0.005951017988016132,0.44656377666682834,0.0,0.2166988929709464,0.8072871573180603,0.5821664648632182,0.0,0.8762926406426347,0.5197453618494442,0.0,0.0,0.009936884625044499,0.0,0.0,0.0,0.2853201756598185,0.16984382886139612,0.5037014188254471,0.0,0.11554659497690203,0.0,26.06982565747057
304,0.12815492,0.8323998,0.61230165,0.180034,0.29441273,0.80773854,0.21476841,0.24951968,0.018004213,0.47396034,0.0,0.1668596,0.82709664,0.62039477,0.0,0.8892289,0.37623188,0.29441273,0.29441273,0.0,0.29441273,0.0,0.0,0.37728685,0.10976579,0.29441273,0.0,0.18215996,0.0,29.44127321243286,0.15856752363245874,0.8595719235213634,0.6255082115737606,0.20251961655713283,0.0,0.8215241579980636,0.1764107676295792,0.1916995496607497,0.010130165757555714,0.4488793849648211,0.0,0.20965621680520719,0.8096972380322401,0.5822658583207271,0.0,0.87600150695709,0.5229835152863964,0.0,0.0,0.009896409534296005,0.0,0.0,0.0,0.29363915932366064,0.15944345499062582,0.5037014188254471,0.0,0.12161920114089113,0.0,26.15074234659333
305,0.1888445,0.85516286,0.6075291,0.21257544,0.27018157,0.8459852,0.14314611,0.17416118,0.03125674,0.44497326,0.0,0.20533289,0.81086147,0.58669263,0.0,0.79636836,0.033039313,0.27018157,0.0,0.028150186,0.27018157,0.0,0.0,0.2996226,0.13423337,0.56688577,0.0,0.059899256,0.0,27.01815664768219,0.16496020010630366,0.861150115400669,0.6268192892445742,0.20105194402662388,0.0,0.8209973684524259,0.16822619868475688,0.1832202560973003,0.015888271439854395,0.45053181899990824,0.0,0.20406349468599827,0.8085886467406008,0.5806582089126744,0.0,0.8748193381145121,0.49635586258883624,0.0,0.0,0.009902584332934634,0.0,0.0,0.0,0.28624517486887,0.1546478107149766,0.6641182466193559,0.0,0.12270652465216564,0.0,26.534315016149453
306,0.16651207,0.86060005,0.60504675,0.22956634,0.25724554,0.80999535,0.09257171,0.17633846,0.019295271,0.37465957,0.0,0.2652064,0.79009515,0.59922504,0.0,0.86291236,0.060082283,0.25724554,0.0,0.0,0.25724554,0.0,0.0,0.23123144,0.18211105,0.0,0.0,0.10568905,0.25724554,25.72455406188965,0.165202006038364,0.8647210505151159,0.6235544652778409,0.2026699996433666,0.0,0.815944389920726,0.15422022693407972,0.1844589360024622,0.014688917201098503,0.4412073830684454,0.0,0.20425846058005734,0.8060521819232216,0.5817670905771765,0.0,0.8749982964404625,0.5203067119843028,0.0,0.0,0.0098869630745547,0.0,0.0,0.0,0.2765684786206093,0.17550808566401604,0.6839781328128702,0.0,0.10922188911766871,0.0,26.583495397918753
307,0.1779021,0.87427616,0.6030215,0.121732265,0.27621448,0.8353257,0.09950545,0.1659961,0.0015502332,0.51604,0.0,0.20666243,0.8061563,0.5894961,0.0,0.86238396,0.6628115,0.27621448,0.0,0.0052787326,0.27621448,0.0,0.0,0.19702187,0.08352155,0.27621448,0.0,0.09667995,0.0,27.621448040008545,0.16820775412424707,0.8679178582178843,0.6220036287924855,0.2007925390865818,0.0,0.8134411053772963,0.1511951414057647,0.1804324819460649,0.013491472666484794,0.4475230167460232,0.0,0.21165153877990478,0.8052156166111485,0.5835747880660175,0.0,0.8790606882747393,0.5378702420460109,0.0,0.0,0.006871729393574296,0.0,0.0,0.0,0.2623130158508274,0.17752837601830337,0.6839781328128702,0.0,0.10678785707411176,0.0,26.62019649410462
308,0.13725446,0.8652254,0.59527475,0.1945664,0.0,0.7938296,0.10498862,0.1710588,0.012986464,0.3816921,0.0,0.07113812,0.7992797,0.59028673,0.0,0.8539418,0.95605034,0.26563492,0.26563492,0.0,0.0,0.0,0.0,0.24043962,0.12379372,0.26563492,0.0,0.01470147,0.0,26.56349241733551,0.16641081090742874,0.866736344209047,0.6219494836086497,0.19330728004455106,0.0,0.8135064335192821,0.14975248457940515,0.17572374655994819,0.011163694018854755,0.44676042714522096,0.0,0.21070221078784893,0.805171394615284,0.5872990761627723,0.0,0.8726729348521068,0.545545376538793,0.0,0.0,0.0066350568073039115,0.0,0.0,0.0,0.2656029076019164,0.1819981627828565,0.6839781328128702,0.0,0.10469702401825488,0.0,26.58487235024964
309,0.13762611,0.8498445,0.6206284,0.23295084,0.32963705,0.81520915,0.13774672,0.16861346,0.02465275,0.36132112,0.32963705,0.26074004,0.79422927,0.60183454,0.32963705,0.8726194,0.74149615,0.32963705,0.32963705,0.084947206,0.32963705,0.0,0.0,0.243167,0.20725413,0.32963705,0.0,0.097135216,0.0,32.96371400356293,0.15771353265147084,0.8645380893458341,0.6210715868964873,0.1996505994939646,0.0,0.8129685378164857,0.15171518825295383,0.18159441075361293,0.013246308169166603,0.448355106152226,0.0,0.20802200984450217,0.8052200327319218,0.5860705269495374,0.0,0.8768674176926435,0.5197827187171066,0.0,0.0,0.0206779948428668,0.0,0.0,0.0,0.2667507276355014,0.1723487569723343,0.6782735612303717,0.0,0.11393656212984381,0.0,26.5475988561339
310,0.1730067,0.8615288,0.62641025,0.22864829,0.0,0.81938595,0.2328457,0.12646094,0.0003908645,0.4397992,0.0,0.16940638,0.8286755,0.6096107,0.0,0.88650006,0.39003494,0.26296577,0.0,0.068249926,0.0,0.0,0.0,0.4363825,0.158867,0.26296577,0.0,0.04387292,0.0,26.296576857566833,0.1545730253115948,0.8643290652288969,0.6234218399448205,0.2062315592154834,0.0,0.8153429258736359,0.16892706412232034,0.1768210361626566,0.013172496635830123,0.44182131676860736,0.0,0.20195797194726803,0.808406359914668,0.5871589921166459,0.0,0.878110009670673,0.5834423264870283,0.0,0.0,0.021227335006744605,0.0,0.0,0.0,0.29385497261474985,0.16562705367897138,0.6839781328128702,0.0,0.10243507951736745,0.0,26.864960562175284
311,0.17437303,0.86087817,0.6059085,0.15555829,0.30651474,0.8327641,0.11743469,0.20612676,0.0034098784,0.46724644,0.0,0.12091099,0.8115734,0.5959347,0.0,0.8857666,0.6965093,0.30651474,0.30651474,0.060722474,0.30651474,0.0,0.0,0.36884043,0.19451146,0.30651474,0.0,0.19788465,0.0,30.651473999023438,0.15437967692476737,0.8639401976026041,0.6200995668534972,0.20603956061393705,0.0,0.8153505385710728,0.15671928253411294,0.17516038591721345,0.013624305857817503,0.4483873333417962,0.0,0.1982293407059762,0.8077208005395001,0.5841360530820178,0.0,0.8815894439675207,0.582578075932871,0.0,0.0,0.025851397067907022,0.0,0.0,0.0,0.302896205182923,0.17210865960023775,0.6861421640280382,0.0,0.13079752399162117,0.0,26.985346594191146
312,0.13545437,0.87624264,0.60407233,0.23712167,0.28997383,0.848579,0.117617756,0.15750636,0.0049058017,0.3720148,0.0,0.14987713,0.80498654,0.59042,0.0,0.883935,0.7072759,0.0,0.28997383,0.0,0.28997383,0.0,0.0,0.2817356,0.19763047,0.19843926,0.0,0.08153157,0.28997383,28.997385501861572,0.15601869644786825,0.8637231307633428,0.6178209530959283,0.21457873282478437,0.0,0.8198042957482944,0.15365950614146648,0.17466209533848176,0.011929463077849785,0.4464974340927347,0.0,0.1723824153872941,0.808457249175343,0.5833219796521316,0.0,0.8821808840480374,0.5780149098979156,0.0,0.0,0.025851397067907022,0.0,0.0,0.0,0.3007750185571561,0.1825436319374421,0.21422532231935898,0.0,0.13783615868741297,0.0,25.325114738830166
313,0.15670419,0.86375314,0.60369337,0.21536127,0.30100733,0.82914865,0.13510352,0.09660928,0.014744255,0.4037109,0.0,0.10712996,0.78587395,0.53547543,0.0,0.8809954,0.8417523,0.30100733,0.30100733,0.0,0.30100733,0.30100733,0.0,0.21249744,0.18232448,0.30100733,0.0,0.058290884,0.0,30.100730061531067,0.15644407680025793,0.8615518199673287,0.6205562287080543,0.2087353324313882,0.0,0.8191783190592755,0.15599749199713572,0.16978034422981253,0.011389208802937078,0.43657328173902604,0.0,0.17337921326177586,0.8073252529341208,0.5769437038462033,0.0,0.8845922985537411,0.5843187678236903,0.0,0.0,0.025874999372810306,0.0,0.0,0.0,0.3000059457804274,0.1826970959613229,0.21422532231935898,0.0,0.11478607846975011,0.0,25.187430282960054
314,0.16666701,0.85671055,0.5869561,0.14031202,0.0,0.7931078,0.21492808,0.1020869,0.00035789478,0.39556983,0.0,0.10236878,0.79187393,0.578809,0.0,0.83753,0.5605071,0.27223554,0.27223554,0.0,0.27223554,0.0,0.0,0.34480256,0.18273622,0.27223554,0.0,0.15056504,0.0,27.223557233810425,0.15984021405991403,0.8668036453080473,0.6210104600097007,0.20865676092028676,0.0,0.8176822027183827,0.16664657553420317,0.1664808229312554,0.011246031344217162,0.4311539964516453,0.0,0.18016942967701685,0.8067274061899132,0.5794631424764146,0.0,0.8777336688259223,0.5684467827954628,0.0,0.0,0.02391515633721974,0.0,0.0,0.0,0.3122256735596649,0.1736467215682536,0.21422532231935898,0.0,0.11795971235347895,0.0,25.186323190966753
315,0.11960742,0.84533525,0.6346459,0.20766227,0.2822885,0.7830028,0.111399755,0.1838218,0.003386074,0.4011808,0.0,0.23377971,0.79515547,0.5572698,0.0,0.8868363,0.69847095,0.2822885,0.0,0.0,0.2822885,0.0,0.0,0.3239603,0.09924394,0.2822885,0.0,0.17245372,0.0,28.228849172592163,0.15722554686732435,0.8652373583079704,0.6223921289635219,0.20457929237050299,0.0,0.8131853677979728,0.15892121249986527,0.1653507080825552,0.01157932549160522,0.42925764322784216,0.0,0.19289414473138095,0.80554985287342,0.5738597269740288,0.0,0.8770403800363343,0.559540484286777,0.0,0.0,0.02297149702275018,0.0,0.0,0.0,0.30664794213581337,0.1622959744807561,0.21422532231935898,0.0,0.14458098575286896,0.0,25.128741014560855
316,0.14899853,0.852191,0.62311864,0.15716116,0.0,0.81145036,0.16593942,0.16666995,0.025385084,0.50156575,0.0,0.20951556,0.81075746,0.6130787,0.0,0.8756968,0.58623195,0.0,0.2726365,0.0,0.2726365,0.0,0.0,0.19250365,0.2736102,0.2726365,0.0,0.074675426,0.0,27.26365029811859,0.15867351539803004,0.8645571302898694,0.622177360295893,0.19979141502254127,0.0,0.8165018295250678,0.16019637092718278,0.16990845749968622,0.012701043644147448,0.43527572075504084,0.0,0.196296682660168,0.8080140685425652,0.5766062422728678,0.0,0.8757701829815302,0.5444009327689241,0.0,0.0,0.023036659785164285,0.0,0.0,0.0,0.30181633115054673,0.17435757372080873,0.21422532231935898,0.0,0.11749578788163981,0.0,25.07518147393459
317,0.14179815,0.8628467,0.6422737,0.25866312,0.29493946,0.82238775,0.20418055,0.22399665,0.010012218,0.513354,0.0,0.11814669,0.8222848,0.6271957,0.0,0.9044738,0.39177817,0.29493946,0.0,0.0020398886,0.29493946,0.0,0.0,0.40713942,0.15212227,0.2662565,0.0,0.2974758,0.0,29.493945837020874,0.15830861610620914,0.8646059288837611,0.624003874149267,0.20735223813373557,0.0,0.8182680442364942,0.16503959125151,0.1748818211460656,0.011890222604402248,0.4464872140768433,0.0,0.18947037231054567,0.8096570212560702,0.5790733452617893,0.0,0.8798744616539864,0.542508095241237,0.0,0.0,0.02354121994604609,0.0,0.0,0.0,0.3120117574780465,0.17449950128210584,0.2855188381092908,0.0,0.14736329852471405,0.0,25.566742971214207
318,0.15720303,0.8497643,0.5993895,0.24291883,0.27231368,0.78822696,0.24797203,0.1795575,0.007668263,0.41240287,0.0,0.19273597,0.81351566,0.5748294,0.0,0.8618805,0.34882593,0.27231368,0.27231368,0.0030271672,0.27231368,0.0,0.0,0.24222971,0.27094385,0.0,0.0,0.014750752,0.0,27.23136842250824,0.16113823709445857,0.8630745402245954,0.6221461515930187,0.21173897545478276,0.0,0.8169596944954137,0.16857495690314425,0.17997659304304167,0.0100907174574722,0.45090011510896644,0.0,0.21217132984775652,0.8113695123757892,0.5808649165428312,0.0,0.8768334146810938,0.5271321105558388,0.0,0.0,0.023230099716860436,0.0,0.0,0.0,0.2987276464681085,0.18595560569139252,0.2642601557288718,0.0,0.1491290122845022,0.0,25.566461328510137
319,0.1587801,0.86155725,0.616603,0.18528154,0.0,0.84238523,0.2745955,0.22749434,0.027561031,0.31516522,0.29827642,0.223615,0.82467467,0.6197951,0.0,0.86488307,0.5479262,0.29827642,0.29827642,0.011055449,0.29827642,0.0,0.0,0.21313667,0.17664944,0.29827642,0.0,0.16747583,0.0,29.82763946056366,0.16082782991689293,0.8634258021266782,0.6253197150588871,0.2071198906831744,0.0,0.8191196146042625,0.18626032185848454,0.18461843115384546,0.012350985301935468,0.44502853088003713,0.0,0.21375734165602672,0.8121597479739505,0.5830486174090506,0.0,0.8758410684490388,0.5142913296128805,0.0,0.0,0.025192165145125595,0.0,0.0,0.0,0.2780751394342423,0.18726367116542111,0.2642601557288718,0.0,0.17581107922419725,0.0,25.633694611665526
320,0.1780967,0.8622827,0.6311139,0.25835812,0.0,0.7918661,0.1841269,0.17400995,0.007337317,0.31726983,0.30153617,0.16920923,0.8093625,0.6111454,0.0,0.87735665,0.9136124,0.30153617,0.0,0.0,0.30153617,0.30153617,0.0,0.29519925,0.10830056,0.30153617,0.0,0.048220754,0.0,30.15361726284027,0.1637328816199768,0.8661091420213316,0.625854055525163,0.20846748171282903,0.0,0.8152615196291821,0.1895735238169555,0.18350671219412346,0.012474835495318377,0.4282166914870359,0.0,0.22148935045482282,0.8115344137533141,0.5854618307229955,0.0,0.873811912870171,0.5300911351923616,0.0,0.0,0.0251692916380067,0.0,0.0,0.0,0.28421463988013845,0.16723142468511862,0.2642601557288718,0.0,0.14845197141446362,0.0,25.534182654628207
