epoch,IoU_road,IoU_sidewalk,IoU_parking,IoU_rail track,IoU_building,IoU_wall,IoU_fence,IoU_guard rail,IoU_bridge,IoU_tunnel,IoU_pole,IoU_polegroup,IoU_traffic light,IoU_traffic sign,IoU_vegetation,IoU_terrain,IoU_person,IoU_car,IoU_truck,IoU_bus,IoU_caravan,IoU_trailer,IoU_train,IoU_motorcycle,IoU_bicycle,IoU_garage,IoU_gate,IoU_stop,IoU_smallpole,IoU_lamp,IoU_unknown construction,mIoU,valIoU_road,valIoU_sidewalk,valIoU_parking,valIoU_rail track,valIoU_building,valIoU_wall,valIoU_fence,valIoU_guard rail,valIoU_bridge,valIoU_tunnel,valIoU_pole,valIoU_polegroup,valIoU_traffic light,valIoU_traffic sign,valIoU_vegetation,valIoU_terrain,valIoU_person,valIoU_car,valIoU_truck,valIoU_bus,valIoU_caravan,valIoU_trailer,valIoU_train,valIoU_motorcycle,valIoU_bicycle,valIoU_garage,valIoU_gate,valIoU_stop,valIoU_smallpole,valIoU_lamp,valIoU_unknown construction,mVal_IoU
374,0.86265385,0.62315965,0.29746374,0.265522,0.8412956,0.16154231,0.12943761,3.6287798e-05,0.265522,0.0,0.32496476,0.265522,0.0,0.122782506,0.81057024,0.5182497,0.0,0.87423444,0.30793294,0.265522,0.265522,0.0,0.265522,0.0,0.0,0.32875317,0.16945189,0.265522,0.0,0.0,0.0,26.552200317382812,0.8809347453043398,0.6456267932003465,0.29952607698157285,0.0,0.8244395659916444,0.18999984229917416,0.186226692776346,0.012664790579988896,0.2686710158337981,0.0,0.44820452694140167,0.2686710158337981,0.0,0.19700982129619232,0.817632258096847,0.5918038936604565,0.0,0.876834721796521,0.5430991778943947,0.0,0.0,0.014844562033379739,0.0,0.0,0.0,0.278863392682105,0.18267359757224383,0.8010752687442068,0.0,0.0,0.0,26.86710245006051
375,0.8684848,0.613435,0.3145066,0.0,0.8402385,0.2120876,0.2593401,1.2594267e-05,0.2946541,0.2946541,0.52342045,0.2946541,0.0,0.18680605,0.8192327,0.5862904,0.0,0.8721428,0.6817083,0.2946541,0.0,0.09374537,0.0,0.0,0.0,0.31904194,0.19562086,0.2748932,0.0,0.0,0.2946541,29.465410113334656,0.8812024564138135,0.6456036609112076,0.29956946561475295,0.0,0.8228041672005636,0.18969251925998418,0.1908424099867367,0.010600681162433864,0.2614521746949299,0.0,0.4486705961619206,0.2614521746949299,0.0,0.19963594170596827,0.8185695968149942,0.5919807836829978,0.0,0.8783607022590495,0.560526048918096,0.0,0.0,0.023245502315949934,0.0,0.0,0.0,0.2875911829054806,0.18873056326892715,0.5444870490222641,0.0,0.0,0.0,26.145218312887096
376,0.86691135,0.5987789,0.26239365,0.0,0.8333415,0.13580602,0.1816059,0.05681212,0.2572815,0.0,0.38699487,0.2572815,0.0,0.1504294,0.80068487,0.55787814,0.0,0.86007124,0.0,0.2572815,0.2572815,0.09323758,0.0,0.0,0.0,0.31753337,0.18901448,0.39782614,0.0,0.0,0.2572815,25.728151202201843,0.8801774212501832,0.6435897963198014,0.2998134171588144,0.0,0.824148959210423,0.1788315482465419,0.1910257931844263,0.016508933906399962,0.26279938582804613,0.0,0.43829186717534807,0.26279938582804613,0.0,0.1968583924101321,0.816362762033242,0.5886771995522614,0.0,0.8769593874814507,0.559575514722857,0.0,0.0,0.03429229107393695,0.0,0.0,0.0,0.2894981862679815,0.1927717551680433,0.5937992266508807,0.0,0.0,0.0,26.27993943054457
377,0.8649969,0.5958424,0.20707703,0.29226086,0.8185142,0.16939048,0.16255146,0.006203188,0.29226086,0.0,0.4863874,0.29226086,0.0,0.092983626,0.8109064,0.5924195,0.0,0.90105253,0.44532463,0.29226086,0.29226086,0.12769751,0.29226086,0.0,0.0,0.245071,0.19558142,0.29226086,0.0,0.0,0.29226086,29.226088523864746,0.8804483570913113,0.6419407743002408,0.2965465098835155,0.0,0.8241080228503279,0.1824860408455618,0.1881020297118605,0.016844865846237535,0.264417745912538,0.0,0.4454922256436989,0.264417745912538,0.0,0.19150393609308045,0.8178796671713795,0.5971576350169799,0.0,0.8801491548277216,0.5653635929791321,0.0,0.0,0.05629016838750821,0.0,0.0,0.0,0.2915882293966441,0.19841445918526865,0.5937992266508807,0.0,0.0,0.0,26.441775444214276
378,0.891246,0.61578274,0.29072043,0.0,0.825158,0.29851562,0.21848366,0.0144447945,0.3292099,0.3292099,0.45380768,0.3292099,0.3292099,0.25264937,0.8311729,0.6425486,0.0,0.88033605,0.8074763,0.3292099,0.0,0.0,0.3292099,0.0,0.0,0.37386072,0.17562506,0.3292099,0.0,0.0,0.3292099,32.92098939418793,0.881060052492185,0.6421307281500639,0.299399110720104,0.0,0.8240601567399987,0.19388001096332072,0.1916637399378168,0.015968030216128533,0.2646549064270964,0.0,0.4565371420557123,0.2646549064270964,0.0,0.18762871585584212,0.8199691525140852,0.5991325935447883,0.0,0.8777853786524943,0.554066612414943,0.0,0.0,0.055594506922177066,0.0,0.0,0.0,0.31104615873064406,0.20076724941049529,0.5643032117199032,0.0,0.0,0.0,26.465491496435146
379,0.87715536,0.6381911,0.35374486,0.27334747,0.84055656,0.17177506,0.16506152,0.015000752,0.27334747,0.0,0.43657297,0.27334747,0.0,0.1754179,0.8054251,0.6020313,0.0,0.8584888,0.20731892,0.0,0.27334747,0.11893087,0.27334747,0.0,0.0,0.3163502,0.25166625,0.27334747,0.0,0.0,0.0,27.334752678871155,0.8814269730331878,0.6416938150648102,0.3043834646601596,0.0,0.8232442451763221,0.1886183965785724,0.1856969356678591,0.01776169841720538,0.2628129290743593,0.0,0.4573512179719862,0.2628129290743593,0.0,0.18306779784939203,0.8193172094328961,0.6001226518421525,0.0,0.8733820053790858,0.49343344623162916,0.0,0.0,0.07112346663738255,0.0,0.0,0.0,0.30594658313793927,0.2110091074146116,0.5639961914741569,0.0,0.0,0.0,26.281293755219576
380,0.86990654,0.63389707,0.35104945,0.30441552,0.813782,0.23543772,0.15925218,0.0021783877,0.30441552,0.0,0.42879224,0.30441552,0.30441552,0.28576416,0.82141006,0.61468,0.0,0.87216914,0.62293965,0.30441552,0.0,0.097369425,0.30441552,0.0,0.0,0.318973,0.17837201,0.30441552,0.0,0.0,0.0,30.44155240058899,0.8814589270238528,0.6397055119755157,0.30839027997986185,0.0,0.8266299832265425,0.19629086455939668,0.18849981994415094,0.013783136012685247,0.26271854187278865,0.0,0.452690645142852,0.26271854187278865,0.0,0.17460067254965742,0.8204963079506854,0.5968807379557111,0.0,0.8714733480586845,0.4906742389077141,0.0,0.0,0.06384944654983005,0.0,0.0,0.0,0.3163847173770034,0.21303314834111173,0.5639961914741569,0.0,0.0,0.0,26.271855034758033
381,0.8523524,0.6230438,0.23544967,0.0,0.84275544,0.11918155,0.15450642,0.019606724,0.27550894,0.27550894,0.38941565,0.27550894,0.0,0.17796278,0.8200684,0.6173308,0.0,0.86312294,0.5853641,0.27550894,0.0,0.005267623,0.0,0.0,0.0,0.33592683,0.23771663,0.5596698,0.0,0.0,0.0,27.550894021987915,0.8810679017318137,0.6392722254455759,0.30606446438049734,0.0,0.829006662267177,0.18253805713354287,0.18630749571135943,0.014988911387486769,0.25663566063788495,0.0,0.4584525534340757,0.25663566063788495,0.0,0.15571348379893757,0.8200109676358305,0.5987571048395861,0.0,0.8705268185924846,0.4668907191520495,0.0,0.0,0.05396881441305649,0.0,0.0,0.0,0.32044708525438587,0.2246358856750206,0.4337852642814444,0.0,0.0,0.0,25.663566891645463
382,0.891806,0.6167475,0.43308488,0.0,0.838598,0.17377679,0.1540168,0.04111703,0.25160038,0.0,0.43942574,0.25160038,0.25160038,0.1925036,0.81294614,0.5894564,0.0,0.85811776,0.24927007,0.25160038,0.0,0.0028682118,0.0,0.0,0.0,0.31643116,0.16857202,0.0144732855,0.0,0.0,0.0,25.160041451454163,0.8826518683132986,0.6379984888060282,0.3117341007657518,0.0,0.8273626587126196,0.18434609123145249,0.18452228776262863,0.01601394319542166,0.24678877236442148,0.0,0.4548168287290929,0.24678877236442148,0.0,0.1583228970421452,0.8183391393345835,0.5982830645971806,0.0,0.8708340243437083,0.45028072270680586,0.0,0.0,0.04796324392385441,0.0,0.0,0.0,0.31817908737942036,0.2174077455388197,0.17781845297418356,0.0,0.0,0.0,24.67887803253496
383,0.88456535,0.62216324,0.29248545,0.3180359,0.84565604,0.11568171,0.18828744,0.0006278238,0.3180359,0.3180359,0.51068425,0.3180359,0.3180359,0.15323716,0.80971134,0.62673295,0.0,0.88557804,0.7392775,0.3180359,0.0,0.08707895,0.3180359,0.0,0.0,0.35365778,0.18045874,0.33697775,0.0,0.0,0.0,31.803590059280396,0.8830022923447652,0.6365072751942018,0.3073599304946592,0.0,0.8314559932074621,0.1817657696164054,0.1894527450044463,0.01574613337443653,0.26314601714445285,0.0,0.4561385622991507,0.26314601714445285,0.0,0.1519231701978763,0.8188717548227564,0.6001911868470978,0.0,0.8746928415794957,0.5022927341181498,0.0,0.0,0.048591563157966415,0.0,0.0,0.0,0.3221061603689366,0.2095213955295074,0.6016152521778356,0.0,0.0,0.0,26.314602563303403
384,0.87623274,0.642484,0.28904885,0.0,0.80032784,0.24022591,0.13918673,0.0,0.27650163,0.27650163,0.50204945,0.27650163,0.0,0.20780478,0.81364936,0.62125695,0.27650163,0.861857,0.4099329,0.0,0.0,0.05256642,0.27650163,0.0,0.0,0.22193782,0.23397999,0.27650163,0.0,0.0,0.0,27.650165557861328,0.8839973882413212,0.6395370552945241,0.3157210942778188,0.0,0.8269422763453078,0.19110585106277225,0.19056864742902743,0.010265747082062637,0.26230503645966813,0.0,0.4529747781975549,0.26230503645966813,0.0,0.1663762899411616,0.8190593307720426,0.5998312209616218,0.0,0.8731865927197077,0.4870321043027622,0.0,0.0,0.04653227261840838,0.0,0.0,0.0,0.32039637143596983,0.22201981161849008,0.5612994873348589,0.0,0.0,0.0,26.230504492112093
385,0.8844512,0.6128984,0.24573714,0.0,0.8377711,0.21650378,0.13702114,0.0032361303,0.29507205,0.29507205,0.43503997,0.29507205,0.0,0.124238685,0.8171159,0.6166461,0.0,0.9036948,0.31885713,0.29507205,0.29507205,0.32653654,0.29507205,0.0,0.0,0.3745571,0.22742459,0.29507205,0.0,0.0,0.0,29.50720489025116,0.8862459993276444,0.6411567048606317,0.3240992254669507,0.0,0.8259290016998501,0.18728018237939545,0.18629483864124174,0.01050117951520478,0.26416057637228063,0.0,0.4538802729779078,0.26416057637228063,0.0,0.16028945659907312,0.8184283035100219,0.6031283971370125,0.0,0.8765942134529607,0.4959046459195458,0.0,0.0,0.07164092843708636,0.0,0.0,0.0,0.3258573929620167,0.2371770011917432,0.5562492348784276,0.0,0.0,0.0,26.416058489358957
386,0.87353253,0.6454874,0.18995214,0.32073808,0.84666425,0.19783123,0.1989886,0.00037274248,0.32073808,0.0,0.456987,0.32073808,0.0,0.24135172,0.82212234,0.5662659,0.0,0.893142,0.74318504,0.32073808,0.32073808,0.028616156,0.32073808,0.0,0.0,0.1618965,0.09793691,0.7333811,0.0,0.0,0.32073808,32.07380473613739,0.8832960467252072,0.6427274020842493,0.3117258086986229,0.0,0.8248633164617429,0.1898863753223826,0.18847455507886557,0.009663174175619547,0.2618987917774206,0.0,0.44975470398552947,0.2618987917774206,0.0,0.16104341495036745,0.8184738330125173,0.6004090168482753,0.0,0.8765036968355541,0.50255612573594,0.0,0.0,0.06885186134014123,0.0,0.0,0.0,0.30358100053728654,0.2041302436198927,0.559124648031794,0.0,0.0,0.0,26.189880022576865
387,0.8820434,0.64414465,0.31829548,0.29034984,0.7904252,0.19073004,0.21420276,0.026367497,0.29034984,0.29034984,0.40819222,0.29034984,0.29034984,0.16438639,0.81177896,0.59163886,0.0,0.8922467,0.55724037,0.0,0.0,0.0,0.29034984,0.0,0.0,0.294862,0.1818424,0.29034984,0.0,0.0,0.0,29.034987092018127,0.8849185155040923,0.6444397850298313,0.31183148790527565,0.0,0.8212687238267495,0.1902562264513484,0.18776534879487508,0.013953040568967415,0.262329914628021,0.0,0.44966433447454984,0.262329914628021,0.0,0.16207207899333317,0.8185884849983807,0.60157319845403,0.0,0.8761206598795097,0.4963421160763011,0.0,0.0,0.06871846818018391,0.0,0.0,0.0,0.3114333057730191,0.2040787890299683,0.5645432226021099,0.0,0.0,0.0,26.232992309027637
388,0.88626766,0.64649206,0.3367755,0.30966476,0.851581,0.1729006,0.2200552,0.001553407,0.30966476,0.30966476,0.45835084,0.30966476,0.0,0.40452102,0.82087135,0.5948517,0.0,0.8797213,0.4332803,0.30966476,0.30966476,0.01884984,0.30966476,0.0,0.0,0.21819073,0.17802735,0.30966476,0.0,0.0,0.0,30.9664785861969,0.8863283615529433,0.6421773629907892,0.3173396029391168,0.0,0.8234839939292786,0.19427446359071082,0.19257885351445928,0.00898576191219087,0.26067949769763754,0.0,0.45239247112798625,0.26067949769763754,0.0,0.16669072571559615,0.8195633869905335,0.601576385169005,0.0,0.8769405221432712,0.48855826201331365,0.0,0.0,0.0704030376138591,0.0,0.0,0.0,0.31182959758140727,0.17940341797884393,0.5271794871476815,0.0,0.0,0.0,26.067950610665356
389,0.884211,0.6277099,0.28106776,0.0,0.8298923,0.12029772,0.13040046,0.00069715903,0.28656185,0.28656185,0.48333853,0.28656185,0.0,0.2006639,0.8135842,0.6502145,0.0,0.88187075,0.4622231,0.28656185,0.28656185,0.0078122374,0.0,0.0,0.28656185,0.30205944,0.20144108,0.28656185,0.0,0.0,0.0,28.656181693077087,0.8878628892199654,0.6450567572684923,0.3249601747780992,0.0,0.8226626314136479,0.1893015154384443,0.19067653620380723,0.004481443308888521,0.25943124704683934,0.0,0.45994341744838846,0.25943124704683934,0.0,0.16230879791200842,0.8199458779421348,0.6099986383811731,0.0,0.8724701554012858,0.4950434442524235,0.0,0.0,0.01639635285929515,0.0,0.0,0.0,0.3071721677439229,0.18804613706992757,0.5271794871476815,0.0,0.0,0.0,25.94312554155892
390,0.8619445,0.6284494,0.30558747,0.27709696,0.82619905,0.18259583,0.13558479,0.0,0.27709696,0.0,0.46620315,0.27709696,0.0,0.18762365,0.82215595,0.63798165,0.0,0.88508266,0.3549536,0.0,0.27709696,0.083313376,0.27709696,0.0,0.0,0.39548472,0.15426467,0.27709696,0.0,0.0,0.0,27.70969569683075,0.8850601504081947,0.6467544968558951,0.3187805465461146,0.0,0.8246986316148697,0.18643582500472786,0.18840805417436768,0.003954853969054942,0.2605249927728712,0.0,0.4545253047641314,0.2605249927728712,0.0,0.17517027922760417,0.8213507919421416,0.607316261222096,0.0,0.8765080110354857,0.4813470350522966,0.0,0.0,0.02339100414368778,0.0,0.0,0.0,0.31018873130630187,0.1859517026305505,0.5653833710407387,0.0,0.0,0.0,26.05250011769033
391,0.86238116,0.6053836,0.22094516,0.28403455,0.84717095,0.26394805,0.24675511,0.013215912,0.28403455,0.28403455,0.38594723,0.28403455,0.0,0.14817479,0.81836337,0.5582237,0.0,0.87505794,0.612703,0.28403455,0.0,0.058372512,0.28403455,0.0,0.0,0.17821594,0.121971,0.28403455,0.0,0.0,0.0,28.40345799922943,0.8858742072420925,0.6443034958506008,0.31757739346423325,0.0,0.8232579130803028,0.19688909102718957,0.194473437241565,0.00596092869050887,0.261482910089589,0.0,0.44511817568084167,0.261482910089589,0.0,0.19183446796511042,0.8211786775725975,0.6066197065917082,0.0,0.8772202825676022,0.4785778238756144,0.0,0.0,0.03031866855874518,0.0,0.0,0.0,0.31096103913887696,0.18745597449266405,0.5653833710407387,0.0,0.0,0.0,26.14829185245216
392,0.8749422,0.6329027,0.298011,0.0,0.82354325,0.20282458,0.16990334,0.0,0.2852046,0.0,0.46959105,0.2852046,0.2852046,0.23857662,0.8298537,0.6134009,0.2852046,0.8997558,0.2852046,0.2852046,0.0,0.024508711,0.2852046,0.0,0.0,0.27843046,0.20346132,0.2852046,0.0,0.0,0.0,28.520461916923523,0.8843400221527857,0.6443089063178219,0.31508339220661175,0.0,0.8225830130074072,0.19984578172400622,0.19466358993833757,0.005629634628023267,0.2617291610201342,0.0,0.4416708201793164,0.2617291610201342,0.0,0.19149442124405272,0.8220868929068318,0.6110878105676687,0.0,0.8794003545882257,0.4836810732083703,0.0,0.0,0.031061852054749355,0.0,0.0,0.0,0.30405058541432445,0.19377441013378258,0.5653833710407387,0.0,0.0,0.0,26.17291694630104
393,0.88456064,0.633103,0.32876915,0.31456333,0.83678573,0.16127217,0.20916098,0.003915986,0.31456333,0.31456333,0.44581044,0.31456333,0.0,0.2072777,0.8117405,0.64052194,0.31456333,0.85538375,0.30897218,0.31456333,0.31456333,0.015566345,0.31456333,0.0,0.0,0.2663803,0.31117308,0.31456333,0.0,0.0,0.0,31.45633637905121,0.8842684850202501,0.6417512702709127,0.3158938600875672,0.0,0.8220687343974998,0.1949490501073664,0.19743014260983272,0.005744759262055576,0.26344789578175226,0.0,0.44557869286823293,0.26344789578175226,0.0,0.1789791806564427,0.8208020929895892,0.6160651221407157,0.0,0.8774432215554195,0.4827518553672885,0.0,0.0,0.029003127788148706,0.0,0.0,0.0,0.3077674820036259,0.20292428370986515,0.6165678802839001,0.0,0.0,0.0,26.344790428007155
394,0.8706779,0.64167297,0.280039,0.0,0.8374796,0.13197762,0.120455086,0.0035080984,0.25455207,0.25455207,0.38981408,0.25455207,0.0,0.18749358,0.8066884,0.58430916,0.0,0.84468824,0.0,0.25455207,0.25455207,0.0,0.25455207,0.0,0.0,0.21814059,0.19230528,0.25455207,0.0,0.0,0.0,25.455206632614136,0.8843513271201346,0.6415697352213928,0.3138099792008739,0.0,0.8210526872417971,0.18287739847688983,0.19630083333792417,0.006099161967422721,0.2620988475400304,0.0,0.4280920595680751,0.2620988475400304,0.0,0.17768444119624693,0.8205646952255035,0.6193804895464042,0.0,0.8767972814492329,0.483236430818192,0.0,0.0,0.028696715108807423,0.0,0.0,0.0,0.29861535801333366,0.20517036698359895,0.6165678802839001,0.0,0.0,0.0,26.209885599483197
395,0.9013625,0.65363926,0.38074315,0.0,0.8374755,0.24992435,0.21987021,0.0014391858,0.2873891,0.2873891,0.47433066,0.2873891,0.0,0.16907328,0.8311264,0.63800246,0.0,0.89747566,0.3216184,0.2873891,0.2873891,0.00694133,0.0,0.0,0.0,0.33884904,0.26285717,0.2873891,0.0,0.0,0.0,28.73891294002533,0.8852875073488102,0.6429866767100942,0.3155813404428831,0.0,0.8233059250751611,0.19584852892286717,0.19625008796420274,0.005988471109105346,0.2625846366466107,0.0,0.4258951967493396,0.2625846366466107,0.0,0.16508593161535154,0.8215400627449789,0.6204031268546388,0.0,0.8796593983502664,0.4817254730341762,0.0,0.0,0.03008682742911655,0.0,0.0,0.0,0.2981460442020774,0.20203893009026888,0.6251251966930086,0.0,0.0,0.0,26.25846451170829
396,0.86923987,0.65056956,0.24885462,0.31876004,0.8181604,0.17752177,0.21278732,0.030652344,0.31876004,0.31876004,0.416623,0.31876004,0.0,0.21781819,0.8207257,0.59507525,0.0,0.89835185,0.88320094,0.31876004,0.31876004,0.0,0.31876004,0.0,0.0,0.2917584,0.20014204,0.31876004,0.0,0.0,0.0,31.876006722450256,0.8852795123325595,0.6476016532445665,0.3172950929622476,0.0,0.823342339908937,0.1938044008926988,0.19898710175213005,0.006411939406916291,0.2633426861360668,0.0,0.4310949556776517,0.2633426861360668,0.0,0.17236524726015406,0.8214166218916048,0.6223708708534723,0.0,0.8792421174702998,0.4820319733044508,0.0,0.0,0.02757699674891882,0.0,0.0,0.0,0.3025395469325971,0.20103344075481155,0.6245443498946076,0.0,0.0,0.0,26.33426946309922
397,0.88607085,0.6181477,0.2606965,0.2968273,0.8673448,0.17936026,0.22491269,8.627838e-05,0.2968273,0.2968273,0.39426923,0.2968273,0.0,0.2662277,0.8180804,0.5918225,0.0,0.8994114,0.47298056,0.2968273,0.2968273,0.0,0.2968273,0.0,0.0,0.22422534,0.12339147,0.2968273,0.0,0.0,0.0,29.68272566795349,0.8861384895256998,0.6472563278862712,0.31770416296345605,0.0,0.8224296702690906,0.19670754464078416,0.2041943442426304,0.006424525093976948,0.26293441955518254,0.0,0.431201949809442,0.26293441955518254,0.0,0.17346343482843293,0.8210641898830591,0.617984717190605,0.0,0.882273897772298,0.4813293743057243,0.0,0.0,0.027641124599879618,0.0,0.0,0.0,0.2847469311432619,0.1999933959854932,0.6245443498946076,0.0,0.0,0.0,26.2934428036938
398,0.8801736,0.64003634,0.2771241,0.30075976,0.8323598,0.15738817,0.20030661,0.000947286,0.30075976,0.30075976,0.4242467,0.30075976,0.0,0.16973715,0.8211097,0.6579338,0.0,0.87512964,0.6779737,0.0,0.30075976,0.0,0.30075976,0.0,0.0,0.30714765,0.29662043,0.30075976,0.0,0.0,0.0,30.075976252555847,0.8853501122301465,0.6476168235602968,0.31568227032110907,0.0,0.8210280240800243,0.1961614619138658,0.2052504909823407,0.006314423039787104,0.27112573734916756,0.0,0.42725732201288524,0.27112573734916756,0.0,0.17694806732231838,0.8217463816197648,0.6189706743310129,0.0,0.8814813864690833,0.5036674050475842,0.0,0.0,0.02463626508764815,0.0,0.0,0.0,0.28359250091897475,0.2132439708785087,0.8336990744362466,0.0,0.0,0.0,27.112574609515903
399,0.8716793,0.6230592,0.29505694,0.2658626,0.8518792,0.11204719,0.23995735,0.0036308884,0.2658626,0.2658626,0.43760175,0.2658626,0.0,0.0075305626,0.82333237,0.62892205,0.0,0.854443,0.0,0.2658626,0.2658626,0.0,0.2658626,0.0,0.0,0.29852065,0.06718023,0.2658626,0.0,0.0,0.0,26.58626139163971,0.8827680896285716,0.6441491405468149,0.31514212169606237,0.0,0.8215403054274137,0.18695876718263274,0.20434167561374975,0.0039698130307149046,0.27020014273584286,0.0,0.4273001620724795,0.27020014273584286,0.0,0.16873604711757245,0.8209597674965028,0.6179149891976464,0.0,0.8790011940243095,0.4984945168580398,0.0,0.0,0.02463925946081133,0.0,0.0,0.0,0.27688814315485893,0.20951340793328926,0.8534870090981161,0.0,0.0,0.0,27.02001514519765
400,0.85993105,0.58101004,0.31225634,0.0,0.8339573,0.26047358,0.22289096,0.011861356,0.2754802,0.2754802,0.4626673,0.2754802,0.0,0.26495624,0.8284843,0.55754584,0.0,0.8692444,0.6481759,0.2754802,0.0,0.08425467,0.0,0.0,0.0,0.19890942,0.16586663,0.2754802,0.0,0.0,0.0,27.54802405834198,0.8828760166888512,0.6399276153121459,0.3218842036826349,0.0,0.8226083846243432,0.1960854208748955,0.20699549584843233,0.0050332168169670505,0.2712363931237661,0.0,0.4344411446847156,0.2712363931237661,0.0,0.17829457364170243,0.8223119467002784,0.6138632046916556,0.0,0.8801623087869833,0.546201581767824,0.0,0.0,0.041556558090892225,0.0,0.0,0.0,0.2667637783044852,0.19747637922001007,0.8093738420887946,0.0,0.0,0.0,27.12364018733272
401,0.8725342,0.6257501,0.32170263,0.0,0.8457986,0.15499398,0.18538205,0.005230601,0.27849215,0.27849215,0.4236236,0.27849215,0.0,0.20588544,0.7963566,0.60368866,0.0,0.8679118,0.31756347,0.27849215,0.27849215,0.0,0.27849215,0.0,0.0,0.23530324,0.22208649,0.27849215,0.0,0.0,0.0,27.849215269088745,0.8849576016851453,0.6421622928491283,0.3252437095727732,0.0,0.8220598197861768,0.1855806385475097,0.20448934190372356,0.00569110788506448,0.271257924688978,0.0,0.4399154094321263,0.271257924688978,0.0,0.19911286813892304,0.8204819104201003,0.616850977623389,0.0,0.8789895178665879,0.562482189185987,0.0,0.0,0.041611640928225585,0.0,0.0,0.0,0.25643551770155765,0.20980085112615868,0.7706146925857117,0.0,0.0,0.0,27.12579334392337
402,0.865037,0.6030987,0.29365492,0.0,0.84316504,0.1280491,0.13690622,0.019040337,0.29615343,0.29615343,0.48217946,0.29615343,0.0,0.15492149,0.817032,0.6254863,0.0,0.8833562,0.8067405,0.29615343,0.29615343,0.033945285,0.29615343,0.0,0.0,0.21295086,0.20211892,0.29615343,0.0,0.0,0.0,29.615339636802673,0.8843016089466,0.6432240641603088,0.32477345165600036,0.0,0.8205665711431616,0.18231362372719334,0.19986842284053916,0.007721132561362215,0.27172266760089026,0.0,0.4456114299685064,0.27172266760089026,0.0,0.18565356208468944,0.8202941222986214,0.618056418821627,0.0,0.8808109143168659,0.5646166632024264,0.0,0.0,0.03111835714584323,0.0,0.0,0.0,0.25597890443886134,0.210962620669511,0.8040857641663673,0.0,0.0,0.0,27.172267636613757
403,0.8571461,0.5902351,0.30305558,0.24794036,0.80861276,0.1635862,0.16077389,0.0014246606,0.24794036,0.0,0.42996368,0.24794036,0.0,0.08883028,0.80935585,0.5781484,0.0,0.8600212,0.1742544,0.24794036,0.0,0.0,0.24794036,0.0,0.0,0.2239858,0.1491158,0.24794036,0.0,0.0,0.0,24.794036149978638,0.8855066066958559,0.6428773704034263,0.32198085202377047,0.0,0.822163545503533,0.18002570320913142,0.19661065417178003,0.006783134999561656,0.27048162878803056,0.0,0.44154425633134525,0.27048162878803056,0.0,0.17216846897958482,0.8191498190101524,0.6111014415654912,0.0,0.8788270257813184,0.5497298418548808,0.0,0.0,0.030975321778780443,0.0,0.0,0.0,0.26632297511879754,0.21411472374073812,0.8040857641663673,0.0,0.0,0.0,27.048163751324438
404,0.8549319,0.6425664,0.29405218,0.2736156,0.8079326,0.16009757,0.18592454,0.0,0.2736156,0.0,0.4363388,0.2736156,0.0,0.2139978,0.8238238,0.65058476,0.0,0.8591037,0.24803334,0.2736156,0.2736156,0.0,0.2736156,0.0,0.0,0.21558914,0.17379847,0.2736156,0.0,0.0,0.0,27.361565828323364,0.8840951224862014,0.645170142061375,0.3145584045015178,0.0,0.8208083200389489,0.18147817498202026,0.1997468150115802,0.006435845607308522,0.2711033341004223,0.0,0.4410195730680637,0.2711033341004223,0.0,0.16753921690449605,0.8202481397199121,0.6116543893134228,0.0,0.8772245510796259,0.5278458688170105,0.0,0.0,0.030932508203515344,0.0,0.0,0.0,0.26373054364431614,0.21967468214189922,0.8498346624343673,0.0,0.0,0.0,27.110334284569117
405,0.8749153,0.6390785,0.35040355,0.26870754,0.81251955,0.29485127,0.22210969,0.0014974235,0.26870754,0.26870754,0.41132757,0.26870754,0.0,0.21617986,0.82758456,0.6106903,0.0,0.8512287,0.0,0.0,0.0,0.07622099,0.26870754,0.0,0.0,0.30580413,0.22327772,0.26870754,0.0,0.0,0.0,26.87075436115265,0.883694194008284,0.6429522454679955,0.3207250166220921,0.0,0.82227033368014,0.19306585397817072,0.19688270414126208,0.006747292872099081,0.27148446770216134,0.0,0.4406859461734576,0.27148446770216134,0.0,0.18115802264180034,0.8213448829423864,0.6098491154282702,0.0,0.8779251659759277,0.5289566963276678,0.0,0.0,0.029979156503466626,0.0,0.0,0.0,0.2625407132027618,0.20336198761200028,0.850910507269363,0.0,0.0,0.0,27.148447645972478
406,0.89022654,0.65720487,0.35438463,0.0,0.8421977,0.1625392,0.14274733,0.011124672,0.3001379,0.3001379,0.5084997,0.3001379,0.0,0.19431299,0.8240932,0.67456627,0.0,0.8920785,0.63175,0.3001379,0.3001379,0.015280303,0.3001379,0.0,0.0,0.20519082,0.19711366,0.3001379,0.0,0.0,0.0,30.013790726661682,0.8859805028281607,0.6465807571419327,0.33376358024419145,0.0,0.8227135951237708,0.19696440101167034,0.1977211333781451,0.009499891333197702,0.2728862563732714,0.0,0.43676246202825775,0.2728862563732714,0.0,0.19108574064280417,0.821733215318462,0.6173153000541891,0.0,0.8782003310508811,0.523260068244492,0.0,0.0,0.030550420271485367,0.0,0.0,0.0,0.26243191735304305,0.2105417131245919,0.8485966785618533,0.0,0.0,0.0,27.288626517605387
