epochs steps out_loss offset_loss train_accuracy time
46 25 0.054 2.439 0.977 2591.147
46 26 0.074 3.208 0.984 2591.439
46 27 0.089 2.558 0.961 2591.754
46 28 0.107 2.807 0.955 2592.047
46 29 0.074 1.891 0.972 2592.252
46 30 0.092 2.090 0.966 2592.489
46 31 0.062 2.697 0.977 2592.760
46 32 0.077 2.616 0.966 2593.094
46 33 0.032 4.240 0.999 2593.267
46 34 0.064 2.467 0.974 2593.528
46 35 0.099 2.285 0.961 2593.804
46 36 0.062 2.479 0.976 2594.086
46 37 0.065 2.645 0.976 2594.333
46 38 0.095 2.493 0.960 2594.647
46 39 0.012 3.005 0.998 2594.978
46 40 0.099 2.237 0.966 2595.240
46 41 0.115 2.539 0.956 2595.507
46 42 0.057 2.498 0.978 2595.778
46 43 0.094 2.681 0.965 2596.039
46 44 0.101 2.019 0.960 2596.295
46 45 0.077 2.591 0.971 2596.590
46 46 0.027 3.054 0.990 2596.977
46 47 0.056 2.825 0.978 2597.308
46 48 0.068 2.290 0.972 2597.536
46 49 0.207 2.001 0.923 2597.757
46 50 0.055 2.603 0.975 2598.028
46 51 0.063 2.588 0.976 2598.301
46 52 0.086 1.775 0.968 2598.519
46 53 0.065 2.775 0.974 2598.842
46 54 0.075 2.478 0.969 2599.086
46 55 0.068 1.915 0.975 2599.319
46 56 0.130 2.912 0.947 2599.635
46 57 0.082 2.710 0.967 2599.977
46 58 0.079 1.820 0.973 2600.191
46 59 0.059 2.807 0.977 2600.524
46 60 0.047 2.769 0.983 2600.848
46 61 0.095 2.684 0.954 2601.120
46 62 0.013 3.096 0.997 2601.510
46 63 0.104 2.221 0.962 2601.802
46 64 0.088 2.126 0.967 2602.079
46 65 0.068 2.649 0.976 2602.373
46 66 0.086 1.863 0.965 2602.556
46 67 0.088 2.409 0.963 2602.882
46 68 0.063 2.598 0.975 2603.164
46 69 0.094 2.875 0.959 2603.431
46 70 0.076 2.383 0.968 2603.738
46 71 0.132 2.230 0.953 2603.941
46 72 0.073 2.662 0.969 2604.248
46 73 0.204 3.195 0.945 2604.458
46 74 0.078 2.576 0.969 2604.773
46 75 0.069 2.988 0.974 2605.146
46 76 0.016 3.649 0.999 2605.336
46 77 0.053 2.714 0.980 2605.616
46 78 0.045 2.637 0.980 2605.926
46 79 0.089 2.589 0.968 2606.230
46 80 0.140 2.838 0.950 2606.418
46 81 0.053 2.633 0.983 2606.673
46 82 0.074 1.804 0.973 2606.887
46 83 0.052 2.584 0.978 2607.196
46 84 0.109 2.801 0.957 2607.473
46 85 0.064 2.407 0.974 2607.666
46 86 0.068 2.905 0.972 2608.000
46 87 0.057 2.437 0.975 2608.287
46 88 0.070 2.849 0.974 2608.661
46 89 0.091 2.677 0.961 2609.031
46 90 0.078 2.553 0.967 2609.369
46 91 0.094 2.403 0.964 2609.645
46 92 0.079 2.988 0.972 2609.951
46 93 0.067 2.417 0.975 2610.252
46 94 0.043 2.826 0.983 2610.595
46 95 0.069 2.784 0.973 2610.923
46 96 0.114 2.350 0.953 2611.209
46 97 0.061 2.814 0.976 2611.555
46 98 0.077 2.397 0.969 2611.881
46 99 0.052 3.256 0.982 2612.217
46 100 0.080 2.511 0.968 2612.547
46 101 0.059 2.225 0.976 2612.828
46 102 0.065 2.716 0.974 2613.171
46 103 0.819 2.830 0.760 2613.380
46 104 0.082 1.837 0.971 2613.529
46 105 0.051 2.803 0.980 2613.820
46 106 0.080 2.909 0.971 2614.103
46 107 0.091 2.693 0.961 2614.485
46 108 0.084 2.189 0.966 2614.728
46 109 0.061 2.612 0.976 2615.061
46 110 0.101 2.809 0.960 2615.352
46 111 0.087 2.638 0.962 2615.673
46 112 0.045 2.805 0.984 2615.974
46 113 0.099 2.408 0.962 2616.238
46 114 0.127 2.675 0.954 2616.419
46 115 0.038 3.467 0.998 2616.809
46 116 0.091 2.584 0.963 2617.147
46 117 0.097 2.204 0.967 2617.392
46 118 0.096 2.537 0.960 2617.685
46 119 0.065 2.269 0.978 2617.878
46 120 0.089 3.085 0.963 2618.103
46 121 0.076 3.049 0.968 2618.464
46 122 0.071 2.565 0.974 2618.747
46 123 0.109 2.248 0.957 2619.057
46 124 0.080 3.450 0.976 2619.343
46 125 0.083 2.306 0.967 2619.619
46 126 0.092 2.713 0.965 2619.990
46 127 0.059 2.499 0.975 2620.274
46 128 0.081 3.184 0.971 2620.654
46 129 0.066 2.365 0.976 2620.912
46 130 0.184 2.605 0.935 2621.083
46 131 0.097 2.649 0.965 2621.311
46 132 0.070 2.004 0.976 2621.515
46 133 0.094 2.640 0.965 2621.811
46 134 0.056 2.633 0.981 2622.116
46 135 0.154 2.580 0.944 2622.496
46 136 0.072 2.513 0.973 2622.677
46 137 0.084 2.550 0.968 2622.971
46 138 0.078 1.966 0.972 2623.139
46 139 0.098 2.505 0.964 2623.445
46 140 0.092 2.747 0.962 2623.777
46 141 0.175 2.583 0.943 2623.965
46 142 0.072 2.430 0.970 2624.179
46 143 0.141 2.763 0.950 2624.369
46 144 0.083 2.488 0.968 2624.590
46 145 0.076 2.789 0.978 2624.772
46 146 0.024 3.730 1.000 2624.933
46 147 0.141 2.419 0.962 2625.104
46 148 0.061 2.673 0.978 2625.414
46 149 0.082 2.527 0.969 2625.740
47 0 0.139 2.360 0.940 2640.843
47 1 0.061 2.686 0.978 2641.114
47 2 0.157 2.950 0.948 2641.303
47 3 0.082 2.695 0.963 2641.584
47 4 0.083 2.337 0.968 2641.900
47 5 0.091 2.326 0.967 2642.151
47 6 0.073 2.787 0.972 2642.472
47 7 0.076 2.760 0.969 2642.826
47 8 0.067 3.079 0.976 2643.199
47 9 0.095 2.799 0.970 2643.370
47 10 0.030 3.270 0.993 2643.780
47 11 0.075 2.274 0.969 2643.925
47 12 0.077 2.910 0.969 2644.244
47 13 0.091 2.157 0.964 2644.512
47 14 0.052 3.388 0.987 2644.943
47 15 0.099 2.372 0.957 2645.218
47 16 0.113 2.540 0.958 2645.572
47 17 0.064 2.630 0.976 2645.907
47 18 0.180 2.388 0.921 2646.125
47 19 0.097 2.563 0.961 2646.449
47 20 0.074 2.488 0.966 2646.732
47 21 0.133 2.281 0.943 2647.041
47 22 0.123 2.436 0.962 2647.207
47 23 0.088 2.585 0.961 2647.524
47 24 0.086 2.979 0.970 2647.736
47 25 0.269 2.524 0.880 2647.961
47 26 0.073 2.969 0.966 2648.302
47 27 0.063 2.874 0.977 2648.641
47 28 0.075 2.431 0.973 2648.954
47 29 0.083 2.645 0.967 2649.281
47 30 0.089 2.712 0.967 2649.610
47 31 0.085 2.460 0.962 2649.900
47 32 0.074 2.591 0.970 2650.222
47 33 0.071 2.510 0.970 2650.515
47 34 0.099 3.332 0.964 2650.781
47 35 0.066 2.821 0.976 2651.064
47 36 0.049 2.674 0.980 2651.373
47 37 0.107 2.098 0.957 2651.600
47 38 0.097 2.303 0.962 2651.879
47 39 0.169 3.610 0.928 2652.127
47 40 0.075 2.663 0.973 2652.433
47 41 0.419 1.978 0.894 2652.621
47 42 0.084 2.433 0.969 2652.874
47 43 0.072 2.790 0.971 2653.270
47 44 0.082 2.321 0.970 2653.536
47 45 0.067 2.606 0.975 2653.873
47 46 0.083 2.667 0.967 2654.159
47 47 0.110 2.097 0.959 2654.361
47 48 0.113 2.776 0.956 2654.564
47 49 0.110 2.084 0.959 2654.797
47 50 0.071 2.489 0.971 2655.077
47 51 0.063 2.352 0.977 2655.277
47 52 0.090 2.191 0.964 2655.489
47 53 0.084 2.757 0.966 2655.772
47 54 0.077 2.442 0.972 2656.121
47 55 0.059 2.416 0.980 2656.402
47 56 0.079 2.454 0.968 2656.705
47 57 0.078 2.270 0.971 2656.923
47 58 0.051 2.349 0.975 2657.113
47 59 0.046 2.653 0.982 2657.383
47 60 0.073 2.950 0.972 2657.667
47 61 0.118 2.402 0.952 2657.958
47 62 0.077 2.774 0.970 2658.271
47 63 0.059 2.037 0.979 2658.500
47 64 0.061 2.668 0.980 2658.663
47 65 0.077 2.813 0.969 2658.972
47 66 0.105 2.336 0.958 2659.282
47 67 0.084 2.781 0.965 2659.599
47 68 0.104 2.347 0.961 2659.910
47 69 0.060 2.590 0.976 2660.245
47 70 0.077 2.600 0.972 2660.578
47 71 0.021 3.196 0.994 2660.982
47 72 0.205 2.017 0.922 2661.229
47 73 0.053 3.294 0.980 2661.536
47 74 0.094 2.554 0.969 2661.866
47 75 0.087 2.311 0.968 2662.146
47 76 0.089 1.846 0.971 2662.354
47 77 0.072 2.740 0.969 2662.673
47 78 0.077 2.512 0.967 2662.994
47 79 0.085 2.059 0.966 2663.208
47 80 0.071 2.676 0.972 2663.550
47 81 0.091 2.533 0.960 2663.776
47 82 0.047 2.662 0.981 2664.092
47 83 0.075 2.541 0.972 2664.320
47 84 0.056 2.592 0.978 2664.626
47 85 0.056 2.873 0.978 2664.953
47 86 0.074 2.240 0.969 2665.187
47 87 0.060 2.527 0.976 2665.484
47 88 0.073 2.948 0.974 2665.717
47 89 0.084 2.834 0.965 2666.072
47 90 0.092 2.626 0.968 2666.294
47 91 0.057 2.512 0.977 2666.536
47 92 0.085 1.975 0.971 2666.731
47 93 0.092 2.908 0.965 2667.101
47 94 0.032 2.711 0.987 2667.413
47 95 0.059 2.272 0.978 2667.681
47 96 0.078 2.657 0.968 2668.022
47 97 0.132 2.249 0.949 2668.273
47 98 0.091 2.345 0.964 2668.549
47 99 0.077 2.711 0.968 2668.896
47 100 0.175 1.922 0.939 2669.063
47 101 0.144 4.005 0.958 2669.272
47 102 0.125 2.742 0.954 2669.556
47 103 0.068 2.564 0.970 2669.857
47 104 0.092 2.674 0.965 2670.142
47 105 0.096 1.872 0.965 2670.341
47 106 0.080 1.767 0.972 2670.505
47 107 0.087 2.509 0.964 2670.783
47 108 0.077 2.435 0.968 2671.091
47 109 0.160 1.990 0.943 2671.267
47 110 0.110 2.250 0.956 2671.469
47 111 0.033 3.518 0.991 2671.917
47 112 0.074 2.774 0.967 2672.287
47 113 0.111 2.355 0.956 2672.504
47 114 0.079 2.649 0.967 2672.791
47 115 0.055 2.391 0.981 2673.022
47 116 0.168 3.791 0.925 2673.284
47 117 0.075 2.905 0.974 2673.506
47 118 0.119 2.070 0.958 2673.735
47 119 0.032 2.928 0.989 2674.098
47 120 0.065 2.666 0.973 2674.422
47 121 0.091 1.935 0.968 2674.614
47 122 0.169 2.328 0.930 2674.835
47 123 0.076 2.541 0.971 2675.130
47 124 0.083 2.911 0.973 2675.421
47 125 0.079 2.795 0.967 2675.747
47 126 0.069 2.858 0.970 2676.074
47 127 0.181 2.258 0.924 2676.313
47 128 0.132 2.290 0.949 2676.633
47 129 0.060 2.546 0.977 2676.920
47 130 0.082 2.201 0.970 2677.143
47 131 0.070 2.945 0.974 2677.462
47 132 0.079 1.924 0.973 2677.672
47 133 0.078 2.635 0.971 2677.892
47 134 0.063 2.450 0.972 2678.168
47 135 0.061 2.318 0.978 2678.383
47 136 0.073 2.519 0.971 2678.680
47 137 0.092 2.460 0.968 2678.898
47 138 0.076 2.205 0.972 2679.147
47 139 0.051 3.291 0.982 2679.537
47 140 0.076 2.887 0.968 2679.857
47 141 0.104 2.490 0.957 2680.157
47 142 0.057 2.249 0.980 2680.412
47 143 0.082 2.550 0.968 2680.736
47 144 0.063 3.019 0.976 2681.114
47 145 0.070 3.625 0.974 2681.444
47 146 0.081 2.076 0.972 2681.695
47 147 0.078 2.445 0.966 2681.965
47 148 0.136 2.535 0.948 2682.248
47 149 0.075 2.561 0.966 2682.548
48 0 0.061 2.922 0.975 2698.293
48 1 0.077 2.946 0.971 2698.613
48 2 0.081 2.362 0.971 2698.886
48 3 0.048 2.716 0.981 2699.157
48 4 0.062 2.755 0.976 2699.501
48 5 0.096 2.487 0.962 2699.841
48 6 0.048 2.676 0.981 2700.147
48 7 0.067 2.251 0.974 2700.361
48 8 0.077 2.609 0.972 2700.644
48 9 0.077 1.934 0.974 2700.831
48 10 0.079 3.009 0.967 2701.184
48 11 0.108 2.103 0.959 2701.416
48 12 0.075 2.609 0.968 2701.742
48 13 0.048 2.746 0.982 2702.068
48 14 0.096 2.590 0.961 2702.349
48 15 0.073 2.707 0.971 2702.632
48 16 0.076 2.538 0.971 2702.930
48 17 0.100 2.334 0.959 2703.217
48 18 0.118 2.260 0.956 2703.479
48 19 0.068 2.713 0.974 2703.808
48 20 0.122 2.375 0.956 2704.103
48 21 0.078 2.985 0.970 2704.359
48 22 0.022 3.378 0.996 2704.774
48 23 0.145 2.530 0.939 2704.994
48 24 0.085 2.245 0.968 2705.245
48 25 0.117 2.451 0.957 2705.556
48 26 0.093 2.895 0.962 2705.885
48 27 0.037 4.115 0.998 2706.106
48 28 0.051 2.858 0.979 2706.482
48 29 0.066 2.450 0.972 2706.781
48 30 0.072 2.822 0.970 2707.130
48 31 0.080 2.470 0.968 2707.417
48 32 0.042 3.338 0.999 2707.647
48 33 0.097 2.279 0.962 2707.957
48 34 0.063 2.772 0.975 2708.300
48 35 0.069 2.693 0.974 2708.590
48 36 0.060 2.999 0.977 2708.962
48 37 0.072 2.658 0.971 2709.311
48 38 0.101 2.101 0.966 2709.562
48 39 0.291 2.537 0.877 2709.712
48 40 0.094 2.366 0.962 2710.000
48 41 0.141 2.961 0.956 2710.404
48 42 0.075 2.107 0.971 2710.663
48 43 0.150 2.622 0.948 2710.931
48 44 0.102 2.297 0.961 2711.226
48 45 0.018 3.179 0.996 2711.641
48 46 0.056 2.627 0.977 2711.974
48 47 0.078 1.900 0.973 2712.159
48 48 0.107 2.583 0.960 2712.434
48 49 0.018 3.104 0.996 2712.818
48 50 0.051 2.480 0.978 2713.126
48 51 0.079 2.885 0.972 2713.339
48 52 0.046 2.112 0.983 2713.560
48 53 0.063 2.694 0.976 2713.850
48 54 0.070 1.765 0.975 2714.041
48 55 0.294 3.336 0.904 2714.168
48 56 0.072 2.820 0.972 2714.483
48 57 0.094 2.293 0.962 2714.789
48 58 0.130 2.384 0.953 2715.099
48 59 0.050 2.831 0.982 2715.414
48 60 0.059 2.869 0.976 2715.740
48 61 0.043 3.680 0.993 2715.924
48 62 0.081 2.499 0.968 2716.249
48 63 0.149 2.436 0.943 2716.461
48 64 0.084 2.245 0.970 2716.692
48 65 0.083 2.520 0.969 2716.995
48 66 0.047 2.805 0.982 2717.323
48 67 0.057 2.466 0.979 2717.590
48 68 0.090 2.476 0.966 2717.915
48 69 0.060 2.735 0.979 2718.263
48 70 0.096 2.040 0.965 2718.553
48 71 0.048 2.612 0.982 2718.822
48 72 0.036 2.834 0.987 2719.115
48 73 0.075 2.305 0.972 2719.370
48 74 0.058 1.963 0.983 2719.514
48 75 0.068 2.527 0.973 2719.770
48 76 0.069 2.671 0.974 2720.092
48 77 0.084 2.451 0.970 2720.372
48 78 0.069 2.644 0.973 2720.684
48 79 0.108 2.587 0.956 2721.020
48 80 0.054 3.695 0.978 2721.330
48 81 0.079 2.508 0.969 2721.621
48 82 0.053 2.650 0.979 2721.925
48 83 0.091 2.574 0.966 2722.183
48 84 0.073 2.753 0.971 2722.490
48 85 0.042 2.240 0.985 2722.694
48 86 0.019 3.103 0.994 2723.070
48 87 0.086 2.445 0.963 2723.341
48 88 0.075 1.907 0.974 2723.536
48 89 0.067 2.787 0.974 2723.834
48 90 0.070 2.828 0.970 2724.190
48 91 0.089 2.453 0.965 2724.534
48 92 0.052 2.449 0.979 2724.823
48 93 0.132 2.397 0.948 2725.105
48 94 0.067 2.676 0.977 2725.354
48 95 0.219 3.046 0.916 2725.511
48 96 0.053 2.712 0.980 2725.817
48 97 0.077 1.817 0.972 2726.004
48 98 0.073 2.546 0.970 2726.253
48 99 0.117 2.246 0.955 2726.455
48 100 0.043 2.796 0.985 2726.758
48 101 0.082 1.868 0.970 2726.990
48 102 0.077 2.483 0.973 2727.298
48 103 0.073 2.551 0.969 2727.620
48 104 0.069 2.706 0.972 2727.939
48 105 0.089 2.263 0.967 2728.215
48 106 0.068 2.739 0.971 2728.536
48 107 0.088 2.587 0.966 2728.753
48 108 0.099 2.227 0.963 2729.031
48 109 0.049 3.101 1.000 2729.356
48 110 0.072 2.491 0.972 2729.677
48 111 0.041 3.171 0.999 2730.070
48 112 0.082 2.916 0.968 2730.429
48 113 0.126 2.368 0.949 2730.698
48 114 0.081 2.304 0.968 2730.843
48 115 0.072 2.714 0.970 2731.153
48 116 0.075 2.549 0.970 2731.432
48 117 0.101 2.431 0.957 2731.716
48 118 0.094 2.619 0.962 2732.038
48 119 0.084 1.754 0.967 2732.239
48 120 0.048 2.658 0.982 2732.542
48 121 0.092 2.693 0.963 2732.816
48 122 0.096 2.421 0.960 2733.098
48 123 0.060 2.659 0.977 2733.386
48 124 0.061 4.060 0.996 2733.655
48 125 0.128 2.420 0.949 2733.970
48 126 0.100 1.866 0.960 2734.155
48 127 0.187 3.638 0.938 2734.407
48 128 0.076 2.618 0.969 2734.741
48 129 0.078 2.546 0.967 2735.045
48 130 0.079 2.527 0.971 2735.250
48 131 0.133 2.414 0.943 2735.434
48 132 0.044 2.754 0.983 2735.771
48 133 0.115 2.004 0.958 2736.004
48 134 0.014 3.097 0.997 2736.357
48 135 0.053 2.999 0.983 2736.631
48 136 0.056 2.669 0.980 2736.933
48 137 0.095 2.483 0.963 2737.256
48 138 0.068 2.747 0.971 2737.563
48 139 0.058 3.260 0.978 2737.875
48 140 0.076 1.823 0.972 2738.080
48 141 0.054 2.552 0.980 2738.400
48 142 0.083 2.760 0.965 2738.747
48 143 0.153 2.088 0.941 2739.010
48 144 0.062 2.780 0.978 2739.361
48 145 0.071 2.091 0.974 2739.634
48 146 0.049 2.782 0.984 2739.925
48 147 0.091 2.692 0.961 2740.302
48 148 0.122 2.449 0.951 2740.589
48 149 0.092 2.474 0.960 2740.887
49 0 0.053 2.231 0.982 2753.659
49 1 0.060 2.548 0.975 2754.305
49 2 0.074 2.443 0.970 2754.628
49 3 0.071 3.924 0.983 2754.884
49 4 0.075 1.871 0.971 2755.043
49 5 0.055 2.679 0.980 2755.330
49 6 0.081 2.181 0.973 2755.581
49 7 0.068 2.769 0.971 2755.848
49 8 0.081 2.928 0.970 2756.200
49 9 0.088 2.428 0.967 2756.517
49 10 0.034 2.936 0.986 2756.795
49 11 0.066 2.834 0.976 2757.113
49 12 0.072 2.085 0.977 2757.348
49 13 0.166 3.287 0.941 2757.568
49 14 0.078 2.176 0.968 2757.788
49 15 0.067 2.903 0.973 2758.080
49 16 0.066 2.571 0.972 2758.372
49 17 0.116 2.036 0.954 2758.641
49 18 0.062 1.964 0.977 2758.850
49 19 0.056 2.288 0.977 2759.068
49 20 0.078 2.740 0.967 2759.347
49 21 0.134 2.373 0.945 2759.541
49 22 0.074 2.948 0.969 2759.911
49 23 0.068 2.704 0.974 2760.245
49 24 0.074 2.493 0.978 2760.512
49 25 0.068 2.767 0.975 2760.882
49 26 0.042 3.235 0.998 2761.279
49 27 0.070 2.550 0.969 2761.583
49 28 0.077 2.696 0.969 2761.971
49 29 0.082 2.482 0.966 2762.271
49 30 0.076 2.633 0.975 2762.545
49 31 0.106 2.357 0.953 2762.864
49 32 0.066 2.631 0.973 2763.181
49 33 0.051 1.897 0.983 2763.377
49 34 0.069 2.445 0.973 2763.620
49 35 0.115 2.314 0.954 2763.892
49 36 0.048 2.655 0.982 2764.197
49 37 0.088 2.428 0.966 2764.508
49 38 0.053 2.767 0.979 2764.824
49 39 0.077 2.906 0.972 2765.114
49 40 0.124 2.167 0.952 2765.356
49 41 0.048 2.614 0.982 2765.640
49 42 0.036 2.816 0.988 2765.884
49 43 0.084 2.491 0.970 2766.105
49 44 0.049 2.074 0.983 2766.231
49 45 0.057 2.958 0.979 2766.480
49 46 0.069 2.878 0.972 2766.839
49 47 0.048 2.769 0.982 2767.151
49 48 0.133 2.314 0.948 2767.425
49 49 0.069 2.911 0.972 2767.782
49 50 0.056 2.409 0.977 2768.059
49 51 0.059 2.534 0.977 2768.235
49 52 0.053 2.416 0.980 2768.439
49 53 0.075 2.874 0.969 2768.711
49 54 0.165 2.215 0.949 2768.979
49 55 0.109 3.691 0.959 2769.221
49 56 0.057 2.586 0.974 2769.507
49 57 0.077 2.550 0.969 2769.782
49 58 0.087 2.599 0.966 2770.094
49 59 0.055 2.710 0.982 2770.386
49 60 0.051 2.745 0.979 2770.727
49 61 0.112 2.347 0.952 2771.000
49 62 0.088 2.716 0.966 2771.312
49 63 0.118 2.058 0.958 2771.558
49 64 0.057 2.764 0.977 2771.899
49 65 0.098 2.221 0.967 2772.127
49 66 0.207 2.148 0.923 2772.255
49 67 0.082 2.561 0.969 2772.508
49 68 0.060 2.387 0.973 2772.822
49 69 0.171 1.980 0.940 2773.007
49 70 0.047 2.687 0.982 2773.269
49 71 0.071 2.681 0.972 2773.560
49 72 0.067 2.582 0.973 2773.903
49 73 0.072 1.853 0.975 2774.117
49 74 0.116 2.246 0.953 2774.351
49 75 0.062 2.703 0.971 2774.681
49 76 0.051 2.586 0.980 2775.005
49 77 0.061 2.750 0.977 2775.375
49 78 0.137 1.889 0.948 2775.601
49 79 0.021 3.149 0.993 2775.967
49 80 0.103 2.335 0.960 2776.281
49 81 0.058 2.750 0.978 2776.642
49 82 0.042 2.610 0.982 2776.932
49 83 0.080 2.022 0.967 2777.139
49 84 0.051 2.409 0.982 2777.342
49 85 0.040 3.387 1.000 2777.736
49 86 0.084 2.410 0.964 2778.038
49 87 0.068 2.009 0.976 2778.262
49 88 0.080 2.859 0.966 2778.566
49 89 0.106 2.059 0.957 2778.786
49 90 0.226 3.820 0.927 2778.924
49 91 0.074 1.796 0.975 2779.064
49 92 0.077 2.583 0.966 2779.371
49 93 0.069 2.428 0.976 2779.652
49 94 0.026 3.291 0.998 2780.029
49 95 0.071 2.763 0.973 2780.314
49 96 0.063 2.858 0.973 2780.647
49 97 0.084 2.408 0.966 2780.940
49 98 0.089 2.527 0.967 2781.242
49 99 0.078 2.525 0.967 2781.529
49 100 0.052 2.305 0.980 2781.729
49 101 0.051 2.617 0.980 2782.035
49 102 0.064 3.115 0.976 2782.355
49 103 0.041 2.639 0.986 2782.638
49 104 0.055 2.822 0.977 2782.977
49 105 0.067 2.345 0.975 2783.244
49 106 0.051 2.646 0.978 2783.593
49 107 0.082 2.375 0.972 2783.818
49 108 0.083 2.032 0.969 2784.045
49 109 0.072 2.846 0.972 2784.380
49 110 0.069 2.518 0.974 2784.646
49 111 0.075 2.532 0.972 2784.903
49 112 0.079 2.566 0.972 2785.198
49 113 0.073 2.565 0.969 2785.507
49 114 0.054 2.472 0.981 2785.809
49 115 0.034 3.329 1.000 2786.220
49 116 0.079 2.605 0.968 2786.538
49 117 0.111 2.478 0.957 2786.831
49 118 0.121 2.234 0.952 2787.068
49 119 0.079 2.748 0.972 2787.388
49 120 0.080 2.515 0.970 2787.700
49 121 0.050 2.260 0.982 2787.935
49 122 0.071 2.507 0.975 2788.235
49 123 0.063 2.440 0.974 2788.528
49 124 0.064 2.634 0.973 2788.849
49 125 0.066 1.833 0.978 2789.051
49 126 0.106 1.973 0.959 2789.177
49 127 0.046 2.813 0.982 2789.453
49 128 0.058 2.481 0.978 2789.674
49 129 0.091 2.141 0.967 2789.912
49 130 0.067 1.778 0.976 2790.084
49 131 0.061 2.690 0.976 2790.378
49 132 0.170 2.129 0.936 2790.507
49 133 0.068 2.920 0.970 2790.846
49 134 0.084 2.079 0.967 2791.131
49 135 0.076 2.644 0.969 2791.405
49 136 0.090 2.351 0.964 2791.697
49 137 0.071 2.523 0.971 2791.972
49 138 0.052 2.222 0.981 2792.233
49 139 0.074 2.635 0.966 2792.560
49 140 0.122 2.346 0.950 2792.751
49 141 0.035 3.110 0.999 2793.077
49 142 0.048 2.496 0.981 2793.372
49 143 0.072 2.119 0.973 2793.607
49 144 0.055 2.487 0.981 2793.888
49 145 0.078 2.145 0.972 2794.119
49 146 0.066 2.724 0.974 2794.411
49 147 0.055 2.373 0.980 2794.670
49 148 0.075 1.808 0.974 2794.861
49 149 0.071 2.869 0.970 2795.209
50 0 0.046 2.770 0.982 2808.367
50 1 0.093 2.303 0.964 2808.642
50 2 0.098 2.554 0.960 2808.910
50 3 0.042 2.172 0.985 2809.141
50 4 0.083 2.545 0.965 2809.420
50 5 0.034 3.300 1.000 2809.706
50 6 0.084 2.212 0.973 2809.982
50 7 0.106 3.105 0.954 2810.245
50 8 0.061 2.826 0.977 2810.586
50 9 0.080 2.120 0.970 2810.835
50 10 0.097 1.794 0.958 2810.999
50 11 0.058 2.756 0.980 2811.286
50 12 0.073 2.592 0.969 2811.647
50 13 0.095 2.007 0.962 2811.844
50 14 0.077 2.838 0.968 2812.157
50 15 0.068 3.030 0.976 2812.451
50 16 0.175 1.870 0.940 2812.642
50 17 0.033 3.359 0.987 2813.091
50 18 0.050 2.238 0.980 2813.252
50 19 0.087 2.551 0.962 2813.547
50 20 0.077 2.815 0.969 2813.921
50 21 0.076 2.944 0.971 2814.197
50 22 0.060 2.694 0.978 2814.534
50 23 0.050 2.665 0.980 2814.833
50 24 0.067 2.191 0.972 2815.040
50 25 0.075 2.729 0.972 2815.359
50 26 0.049 2.713 0.981 2815.677
50 27 0.168 2.822 0.935 2815.921
50 28 0.124 2.391 0.952 2816.094
50 29 0.044 3.302 0.997 2816.460
50 30 0.069 2.555 0.969 2816.772
50 31 0.081 1.782 0.968 2816.983
50 32 0.070 1.867 0.974 2817.193
50 33 0.038 3.756 1.000 2817.441
50 34 0.067 2.534 0.973 2817.728
50 35 0.090 3.093 0.968 2818.070
50 36 0.096 2.054 0.962 2818.301
50 37 0.058 2.658 0.978 2818.595
50 38 0.070 2.615 0.973 2818.906
50 39 0.067 2.777 0.973 2819.246
50 40 0.101 2.349 0.961 2819.559
50 41 0.077 2.872 0.970 2819.926
50 42 0.081 2.100 0.968 2820.195
50 43 0.103 2.751 0.961 2820.513
50 44 0.082 2.179 0.973 2820.739
50 45 0.137 2.234 0.938 2821.009
50 46 0.045 2.693 0.983 2821.353
50 47 0.084 3.467 0.971 2821.635
50 48 0.054 2.595 0.978 2821.946
50 49 0.068 1.775 0.975 2822.156
50 50 0.080 2.447 0.966 2822.409
50 51 0.039 3.005 0.983 2822.758
50 52 0.114 2.382 0.954 2823.059
50 53 0.039 2.900 0.985 2823.420
50 54 0.233 3.311 0.926 2823.553
50 55 0.164 1.913 0.937 2823.714
50 56 0.061 2.548 0.978 2823.998
50 57 0.055 2.584 0.978 2824.312
50 58 0.068 2.816 0.970 2824.644
50 59 0.073 2.450 0.973 2824.961
50 60 0.046 2.623 0.983 2825.273
50 61 0.123 2.537 0.950 2825.566
50 62 0.050 2.524 0.982 2825.868
50 63 0.089 1.814 0.967 2826.068
50 64 0.076 2.685 0.969 2826.404
50 65 0.306 3.847 0.897 2826.600
50 66 0.082 2.412 0.964 2826.886
50 67 0.078 2.052 0.969 2827.147
50 68 0.092 1.804 0.963 2827.372
50 69 0.072 2.735 0.971 2827.628
50 70 0.082 2.854 0.967 2827.988
50 71 0.088 2.547 0.969 2828.358
50 72 0.075 1.926 0.971 2828.533
50 73 0.057 2.450 0.978 2828.788
50 74 0.062 2.872 0.979 2829.015
50 75 0.059 2.443 0.977 2829.289
50 76 0.142 3.900 0.948 2829.556
50 77 0.087 2.534 0.966 2829.811
50 78 0.060 2.725 0.972 2830.137
50 79 0.058 1.885 0.980 2830.322
50 80 0.291 2.584 0.878 2830.452
50 81 0.062 3.564 0.989 2830.790
50 82 0.022 3.286 0.993 2831.223
50 83 0.086 2.270 0.969 2831.500
50 84 0.123 2.212 0.953 2831.768
50 85 0.075 2.885 0.969 2832.137
50 86 0.056 2.690 0.979 2832.470
50 87 0.119 2.027 0.957 2832.693
50 88 0.135 2.310 0.949 2832.907
50 89 0.062 2.362 0.976 2833.182
