epoch,IoU_rail track,IoU_gate,IoU_person,IoU_vegetation,IoU_terrain,IoU_garage,IoU_license plate,mIoU,valIoU_rail track,valIoU_gate,valIoU_person,valIoU_vegetation,valIoU_terrain,valIoU_garage,valIoU_license plate,mVal_IoU
328,0.9258485,0.29235008,0.48263577,0.81004536,0.5168927,0.8545012,0.8326635,67.35624074935913,0.9282656115604333,0.34868187238260623,0.514232255116868,0.8282309690772578,0.5700730898213828,0.8501859667577194,0.8823602948840847,70.31471513714787
329,0.91882855,0.20413408,0.52829057,0.79644585,0.5682392,0.8440752,0.8490645,67.27253794670105,0.9276573688944196,0.33711383694515595,0.5148707068140275,0.8253004652886452,0.5731376899523297,0.8461982958437763,0.8840065493840186,70.11835590174819
330,0.91187567,0.25029227,0.5535636,0.8233815,0.5132058,0.8587507,0.86528015,68.23356747627258,0.924403482156819,0.32834086824088093,0.5174918847257435,0.8262922681529611,0.5645591929081162,0.8464703450162193,0.8837224115173103,69.8754350388293
331,0.91894406,0.33796835,0.42175308,0.8246112,0.52684337,0.84933835,0.8924774,68.1705117225647,0.9253732807064291,0.3334019641918689,0.5197245285375699,0.8254759535126562,0.5665046288143664,0.844602948934304,0.8879761588233461,70.043706621722
332,0.9202186,0.28024647,0.567665,0.82826674,0.54293174,0.8645038,0.8949846,69.98310089111328,0.9262054234311604,0.33033115732211293,0.5266671630873253,0.8267854909686824,0.5713955909445235,0.8465066667452972,0.8872535225781849,70.21635735824694
333,0.9205584,0.2815086,0.4430007,0.8202266,0.55350584,0.86274624,0.86101604,67.75088906288147,0.9248106189454623,0.3263626812807288,0.5121275540717057,0.826300650077024,0.5699007287078106,0.8466001281449567,0.8835391356150138,69.85202138346718
334,0.9390987,0.33877105,0.44867837,0.82926106,0.6031285,0.86694425,0.9034902,70.41959762573242,0.9260185236443833,0.33291128432847406,0.5154142289133595,0.8271393655985207,0.5745221204586886,0.8462463188304157,0.8828739505895346,70.0732256051911
335,0.9329681,0.35669017,0.54022646,0.8336327,0.6240302,0.86973137,0.8336936,71.29960656166077,0.9278636415953885,0.3315796687833208,0.5276915445351027,0.8258176943471865,0.5799514019136754,0.8446360352984522,0.8767471112078761,70.20410139544289
336,0.9180102,0.30597043,0.40658143,0.82590413,0.5335072,0.8499781,0.84592265,66.94105863571167,0.925633226495759,0.3382510330824669,0.5153971959338837,0.8265274132499514,0.5675494779740922,0.8451863433291603,0.8732964162764559,69.88344437631099
337,0.9306543,0.34196916,0.5828804,0.82787305,0.55911624,0.8990288,0.8551369,71.38084173202515,0.9270200104665958,0.33947085349199224,0.5379636084922642,0.8267772386704604,0.5681233337312258,0.846303312283247,0.8821809546352147,70.39770445387143
338,0.9346061,0.35750625,0.52049255,0.826578,0.5763229,0.85822964,0.8976076,71.01919054985046,0.9279129804077906,0.33905905353216703,0.5340273980208404,0.8265007746798563,0.570279521359832,0.8473618379990415,0.8839834314469343,70.4160713920923
339,0.9323733,0.2676094,0.46824494,0.81834406,0.6107488,0.8520532,0.87170655,68.87257695198059,0.9289592935931974,0.333854444947816,0.5302016847249096,0.8255793364624279,0.5764354680245711,0.847015117089249,0.8787079695237952,70.2964759195138
340,0.92739934,0.329082,0.47632247,0.8231399,0.5600837,0.85191655,0.85290223,68.86922717094421,0.9287032148142631,0.3353122139540532,0.5247649629608876,0.8244490727166314,0.5762742393101978,0.8466525266535151,0.8772522543139596,70.1915497817644
341,0.92278856,0.2476765,0.46667543,0.82262886,0.61934805,0.84308326,0.9029562,68.93081068992615,0.9284249601986797,0.3281328094982029,0.5246651754626178,0.8240429467313988,0.577957932314942,0.8449778323429912,0.8804083606536783,70.12300024575015
342,0.929243,0.35491914,0.5249896,0.83204955,0.5737584,0.8645525,0.8713336,70.72636485099792,0.9289232185035045,0.3266374177958674,0.5276047424614563,0.8230050018367164,0.5814139322002954,0.8445660483444825,0.8802310716132236,70.17687761079353
343,0.9339033,0.29451233,0.52853405,0.83936244,0.6294465,0.88991237,0.91859055,71.91802263259888,0.9275703576909914,0.3312485488332933,0.5288924484266118,0.8248784898957229,0.5788174363400465,0.8458482575186632,0.8808494988163705,70.25864339316715
344,0.93484503,0.24398758,0.5877537,0.82252103,0.6254546,0.8894139,0.8594984,70.90677618980408,0.9285880285312431,0.3224343241968165,0.5329750080948584,0.8245271774449707,0.5797440575088191,0.8474085850987696,0.8801096579033404,70.22552626826884
345,0.92369014,0.36077175,0.55674624,0.8283634,0.6259889,0.8515447,0.8342001,71.16150259971619,0.9287896376542847,0.3262301234208824,0.52742681547552,0.8247331339139012,0.5852897345719011,0.8466409670412609,0.875433799502084,70.2077744511405
346,0.9198096,0.3027374,0.5123316,0.82117844,0.52099895,0.8722849,0.8902098,69.13643479347229,0.9276507199749336,0.3219648413847979,0.5258371543686586,0.823783252556156,0.5767888576887858,0.8463628940807774,0.8749629112806007,69.96215187621013
347,0.9351793,0.208341,0.49568808,0.80987775,0.64711803,0.81996346,0.8599063,68.22962760925293,0.9277801201379028,0.32290446430282266,0.5117262048125111,0.8248267120525604,0.5790620510510459,0.848165627057399,0.8754894236972771,69.85649433016457
348,0.92916757,0.256985,0.44853532,0.81073797,0.6277274,0.84194493,0.85929763,68.20565462112427,0.9270815177128748,0.3191928195263303,0.5056453988885381,0.8247307827622923,0.5769114189071162,0.8489575815438241,0.8764763883759683,69.69994153881348
349,0.9271883,0.3320301,0.49118343,0.8346318,0.62506825,0.8886153,0.84964824,70.69092988967896,0.9267382361183142,0.31761850550182863,0.5058407877212081,0.8255444417743392,0.5759703192445987,0.8513130347772836,0.8778453427544602,69.72672382702903
350,0.9285074,0.29405776,0.4835906,0.81318027,0.57568586,0.8079714,0.8498797,67.89818406105042,0.9273542834997264,0.3158030865738805,0.5044893299446858,0.8251082847591653,0.5738471126312459,0.849937501514406,0.8776918543203446,69.63187790347793
351,0.9266936,0.41721988,0.5948208,0.83902377,0.58263135,0.8835728,0.8891288,73.32987189292908,0.9271524613004777,0.3244457746868243,0.5205129699783841,0.8260768178326443,0.5712133887031509,0.8518725806273212,0.8797417537196865,70.01451066926413
352,0.94133353,0.3182157,0.44480845,0.8407013,0.6727382,0.8743934,0.9029029,71.3584840297699,0.9271327263601518,0.3211709481968926,0.5083284397329765,0.8256941509361836,0.571101811202733,0.8538111774685125,0.8794361729373907,69.80964895478344
353,0.9349544,0.34552708,0.5972546,0.83223224,0.61769974,0.8491705,0.9034398,72.57541418075562,0.9276116143061718,0.31945899486444873,0.5090196443305713,0.8244300726982406,0.5713108712112279,0.8537988482027965,0.8808926562391391,69.8074671693228
354,0.91573817,0.3264173,0.5291268,0.82283133,0.5320061,0.8779026,0.906751,70.15390396118164,0.9280697269687324,0.32285961710869,0.5105814140002684,0.8246224752528999,0.5727611529062369,0.8527591652856061,0.881599764428713,69.9036187993021
355,0.91947114,0.22146676,0.36567783,0.8136287,0.5596773,0.8475246,0.8803402,65.82552194595337,0.9275597611517623,0.3192252512450253,0.49241534261049447,0.825520632431359,0.5750098602933019,0.8531045275488404,0.8779753865640549,69.58301088349769
356,0.9168939,0.293419,0.5668476,0.8299668,0.5418289,0.8854859,0.8752153,70.1379656791687,0.9259142894766492,0.32824616024362574,0.48945329618066735,0.8272211677256069,0.5700760012352161,0.851573132993486,0.8774067502034423,69.56986854369562
357,0.92967916,0.34296677,0.44087386,0.82887924,0.603479,0.8098816,0.8596514,68.79158616065979,0.9254525292519579,0.3319156446688657,0.48511284782789454,0.8276075744300683,0.5669426812500713,0.8508716093664244,0.882536982935976,69.57771242473227
358,0.92797655,0.3113325,0.54108757,0.8288832,0.5824736,0.8506757,0.89277333,70.50288915634155,0.9256421590950025,0.33040806826848407,0.48755347661779824,0.8266252240183433,0.5697101422881933,0.852372806984125,0.8839531722953279,69.6609292795325
359,0.9248263,0.30654633,0.43229336,0.81191564,0.58788943,0.837612,0.85915774,68.0034339427948,0.9239282327299967,0.33142008575067333,0.48389373954931286,0.8253165462920508,0.5656291966022944,0.8509718464074921,0.8849224637152514,69.51545872924389
360,0.927665,0.31067324,0.46235988,0.82567245,0.5286938,0.890236,0.8850691,69.00526881217957,0.9259469190511733,0.3303548122251913,0.4750323784220018,0.8249381165242005,0.5697731804459726,0.8509909376399559,0.8829444677925758,69.42829731572958
361,0.92823195,0.38041168,0.51262486,0.8327544,0.58708954,0.8513502,0.88670033,71.13089561462402,0.9265623100346314,0.3308544174764813,0.4853930076162714,0.8264382550443922,0.5740714789097251,0.851597982363813,0.8857954003497291,69.72446931135777
362,0.922232,0.30147308,0.46849477,0.8161036,0.5566712,0.84399486,0.8799572,68.41323971748352,0.9252811072189207,0.32634357334434194,0.49373302006164865,0.8259343786568574,0.5708485085575238,0.852096110267536,0.8850779706488933,69.70449526793888
363,0.93771243,0.3975119,0.56291926,0.8410244,0.6629424,0.8362613,0.8754386,73.054438829422,0.9252004526029247,0.33170753195373465,0.494556024500835,0.827147501262952,0.5743770867847637,0.8487468643029868,0.8844837208055515,69.80313117448212
364,0.9242709,0.31981036,0.50318223,0.823354,0.52453786,0.8677687,0.85417265,68.81566643714905,0.9258363269673715,0.3323989392144798,0.49757543040375785,0.8264892939734562,0.5706989909656237,0.8514915443485288,0.8831811083205272,69.82388048848208
365,0.9227863,0.32583192,0.50434166,0.8289,0.53463906,0.8584403,0.8777431,69.32403445243835,0.9254537483022718,0.3258034336137206,0.49745673417511127,0.8248330682225923,0.5644702293046252,0.8499556221215383,0.881152710656042,69.55893637708431
366,0.92479086,0.27335003,0.53248745,0.8175617,0.5513106,0.8695782,0.8665285,69.08010244369507,0.9260838711933812,0.3187615680346311,0.5028258743157022,0.8233575206697278,0.5645971562105754,0.8482614533511058,0.8825704267164359,69.520826721308
367,0.927342,0.37563276,0.49199665,0.8387862,0.57163113,0.8697727,0.8745743,70.71051001548767,0.9262447021657547,0.32453668059668406,0.5056964763931149,0.8253154098463229,0.5731411895141026,0.8487881608878624,0.8849518507644839,69.83820671669037
368,0.9316084,0.287708,0.5115502,0.83221114,0.6633686,0.8674992,0.89064854,71.20848298072815,0.9255584450265131,0.3226388493040221,0.5114440867911308,0.8256443317203632,0.5726968376596625,0.8489033819242762,0.8852509825109312,69.88767021338428
369,0.9253328,0.39843547,0.5354469,0.8480509,0.59349316,0.86463034,0.8915777,72.24239110946655,0.9255808281109412,0.33037684071330714,0.5094319778042705,0.8272624554848568,0.5745626614944721,0.848598896462703,0.8843141059424803,70.00182522875758
370,0.92528194,0.32372516,0.48407957,0.82391524,0.5820292,0.8340359,0.90800303,69.72957253456116,0.9264213470869807,0.3327347833750984,0.5113467760144054,0.8275568134031401,0.5784607737622117,0.8510475244732504,0.8838146906899204,70.16261012578582
371,0.9363636,0.28616017,0.4940901,0.8245478,0.68132216,0.84877026,0.88282496,70.77255249023438,0.9263794138760022,0.33252256723756174,0.5125335158070966,0.8284453550956095,0.5842599117650266,0.8508324014150962,0.8826905595167642,70.25233892447366
372,0.92121047,0.2821176,0.56002593,0.83218306,0.60001355,0.8343581,0.879915,70.14033198356628,0.9245353515952535,0.33442158471002914,0.5223019966476278,0.8305784535240733,0.5764183434548047,0.8532453259066273,0.889110166747773,70.4373031798027
373,0.9304121,0.36168534,0.4925829,0.84048206,0.61737794,0.85269463,0.8967905,71.31465077400208,0.9244541496843085,0.33525693667105994,0.5208844228640468,0.8307582455294384,0.574767890214045,0.85249208233181,0.8905483293832176,70.41660080968467
374,0.91958135,0.22492851,0.52593845,0.80745786,0.521084,0.8647449,0.81365687,66.81988835334778,0.9254449177960138,0.3255125923265809,0.509837025082817,0.8278049811436624,0.5752244229629648,0.8513585751952552,0.8844231511158603,69.99436665175935
375,0.9326693,0.3609762,0.54285014,0.8331571,0.579943,0.85688853,0.8693899,71.08392119407654,0.9262866566738944,0.3282400125106264,0.5146808054629866,0.8287207997188376,0.5746699833951538,0.8519297073554681,0.8846107924137545,70.1305536790103
376,0.9285112,0.3053018,0.5508741,0.8106116,0.61203086,0.8106429,0.84790885,69.5125937461853,0.9274102843507269,0.3244966501004217,0.5134923147093148,0.8264167203241056,0.5734810471919796,0.849968128628892,0.8846664728365168,69.99902311631368
377,0.9314258,0.2575335,0.4657816,0.825714,0.6354126,0.85635465,0.84664625,68.84098052978516,0.9268225107761958,0.31506839117493823,0.4998184450505332,0.8254943549593146,0.5743120745840793,0.848919436438392,0.8812764633460384,69.5958810904213
378,0.92222303,0.26717314,0.4694261,0.81852394,0.5673707,0.85402656,0.86672324,68.07809472084045,0.9265315514245421,0.31121991848006075,0.4874113280517809,0.8252343793883906,0.5747417716516644,0.8516396603626165,0.8806294853826436,69.3915442105957
379,0.92447776,0.34689242,0.591152,0.82878584,0.5860628,0.8382417,0.8760139,71.30894660949707,0.9264445907965441,0.3210281723638386,0.516904105248223,0.8271572821556885,0.5766242706147379,0.8511141132466657,0.8783744513047211,69.96638551043455
380,0.9233426,0.35141212,0.59804755,0.8192112,0.54080755,0.8527576,0.8830782,70.98080515861511,0.9267492324456201,0.323013378625162,0.5199041068485011,0.826571388243585,0.5791974824095982,0.8499034834345344,0.8774918330528417,70.0404415008549
381,0.92005175,0.30831262,0.54163915,0.80825883,0.5660102,0.8256115,0.84574413,68.79468560218811,0.9266353676024596,0.32166533554040017,0.5140051062320721,0.8247456188692667,0.5804960678457677,0.8489421162236693,0.8750305180474366,69.87885900515816
382,0.923502,0.35812068,0.56343746,0.84264934,0.5830524,0.88133186,0.89526755,72.1051573753357,0.9265666783312689,0.3257629942941312,0.5207022564500448,0.8262983240386116,0.5842347029789559,0.8502016706928425,0.8804090992463142,70.20251037188814
383,0.91145855,0.2775839,0.48821086,0.82120705,0.552774,0.8403948,0.8525411,67.7738606929779,0.9243379964736762,0.3161883041075218,0.521069676886721,0.825833985090643,0.573565360960232,0.8488326515844032,0.8833792207161717,69.90295994027669
384,0.9242971,0.34192964,0.50297415,0.82284355,0.5692491,0.8050795,0.88629013,69.32376027107239,0.9256556831675011,0.32133871494647664,0.5357844840236804,0.8275227517744853,0.574542408939738,0.8513486228120005,0.8878018414767627,70.34277867343778
385,0.9299297,0.24870834,0.47409478,0.8134103,0.56696,0.8638751,0.8869517,68.34185719490051,0.9255258574698529,0.3211618942640461,0.531490148764825,0.8266527205538666,0.5730491829007102,0.8500329068073692,0.8868439690643313,70.21080971178571
386,0.92191625,0.32510516,0.41258115,0.8209191,0.5588855,0.8503533,0.8358911,67.50931143760681,0.9246054469399871,0.31845238270002363,0.526902836334075,0.8251343931369304,0.5697715445038983,0.849069144674167,0.8815033391222702,69.93484410587645
387,0.9386607,0.29756033,0.54134774,0.8336156,0.6142205,0.85755724,0.88625723,70.98884582519531,0.9250133210405057,0.320693586226595,0.5295276460438012,0.826715949751335,0.5739682270238994,0.8494033463301653,0.8854989826210228,70.15458655767607
388,0.922716,0.28953648,0.49216366,0.82402104,0.60588926,0.84686095,0.84243214,68.90884637832642,0.9242549908244239,0.31787385741900626,0.5190663212058594,0.8258920513332659,0.5723199538403352,0.8478003258502405,0.877519946375569,69.78182066926715
389,0.92750937,0.25484177,0.4383244,0.8348041,0.60512537,0.88116586,0.91147006,69.33201551437378,0.9243387044551427,0.32109036452214584,0.5205333896265322,0.8277490379469112,0.5744564006450178,0.8483729630624433,0.8808557956146313,69.96280936961178
390,0.93078524,0.24747667,0.49777868,0.8161991,0.5783885,0.87132496,0.89539754,69.1050112247467,0.9250730755875781,0.3259969692458786,0.5247170935068101,0.828916045565684,0.5745204049522109,0.8509470116217773,0.8840404497919818,70.20301500388459
391,0.9234327,0.31254256,0.5428871,0.83160067,0.57216775,0.8417925,0.9108746,70.50425410270691,0.9257051435862336,0.31923646856047405,0.5186848875942125,0.8274385603441681,0.5724404643784219,0.8512260657225864,0.8850666678059695,69.99711797131523
392,0.9282671,0.21822156,0.36955735,0.81778884,0.59077406,0.8730827,0.8530994,66.4398729801178,0.9264193058418223,0.3191263641555995,0.5149694122724378,0.8272165187910636,0.5756304863680388,0.8518749901756398,0.8849252376113381,70.00231878879914
393,0.9235442,0.2745999,0.54392904,0.8236434,0.5887625,0.8737293,0.8724207,70.00899314880371,0.9267564296638843,0.3200121386684629,0.5151302564962547,0.8289852291513636,0.5806686062828347,0.853680481192439,0.8917494997751887,70.24260916043468
394,0.930835,0.31995744,0.5151892,0.82104695,0.5813901,0.87286276,0.8553763,69.95224952697754,0.926823954698612,0.3179196787195339,0.5071535702015902,0.8276273869542324,0.5782402748375758,0.8519576525089391,0.8858881671510382,69.93729550102174
395,0.9249265,0.30363274,0.6085226,0.8390163,0.6166338,0.8670611,0.9070304,72.38320112228394,0.9249306757828811,0.3175325825873024,0.5162169214518565,0.8294842790020843,0.5752214053676764,0.8524869171005168,0.8894468914876161,70.07599532542763
396,0.93018293,0.3389748,0.5102474,0.83581746,0.5902582,0.8621849,0.90146387,70.98756432533264,0.9270782809151192,0.3244421667867085,0.5232722210079818,0.8302736037489036,0.5834924804003386,0.8531126063703782,0.8927946120736079,70.49237101861483
397,0.9257913,0.2663451,0.45694885,0.819182,0.6245314,0.8503043,0.8808998,68.91432404518127,0.927922551456754,0.3238198044758006,0.5195171586668755,0.8300748518636882,0.5866910706082629,0.8532124158370991,0.8867948388601031,70.40046702526548
398,0.93051565,0.30600584,0.41127592,0.81967723,0.5783056,0.8498228,0.8822472,68.25500130653381,0.9278631591268248,0.31193850324027694,0.5152865459482022,0.8266705189548121,0.5848116432509722,0.8488586756426242,0.8850766939376592,70.00722485859102
399,0.9255778,0.38807535,0.42499086,0.8445662,0.5731818,0.8884009,0.8759363,70.29613852500916,0.9276960908378185,0.31638161836962997,0.5134855892272298,0.8276412574150748,0.5846670487601334,0.8513260994380565,0.879303681720267,70.00716265383157
400,0.9325436,0.3448218,0.5442179,0.8298303,0.5433443,0.88988006,0.86543715,70.71534991264343,0.9276706957995956,0.3283571602970802,0.5272512952389968,0.8292340241331703,0.584058837146093,0.8524346021772508,0.879801781746922,70.41154852198727
401,0.92551285,0.335639,0.47124457,0.8174782,0.5281049,0.8371047,0.87941015,68.49278211593628,0.9273772881657606,0.3329195769883257,0.5266838571258986,0.8297632866191018,0.5874887636323762,0.8504058901047901,0.884226883038156,70.555222081063
402,0.92033947,0.34382212,0.3860569,0.8069168,0.5658467,0.83185655,0.8636265,67.4066424369812,0.9275879999970894,0.3303896119629743,0.5156583438147476,0.8269033787785744,0.5821491274177945,0.8484715690943919,0.8784339855088802,70.13705737963504
403,0.9144676,0.2987242,0.44472015,0.82642937,0.5444267,0.8419981,0.8671557,67.68459677696228,0.9256394593612899,0.327079092441929,0.5168812173591117,0.8264104508111478,0.5779380731840131,0.8454076961311869,0.872564189846497,69.88457398764537
404,0.9225441,0.29797,0.6216259,0.82067204,0.5228571,0.85784495,0.90110624,70.63743472099304,0.9258459135539138,0.3288559577683874,0.5261635181868174,0.8258846946621144,0.5740902337601903,0.8440353774338757,0.8758547449208554,70.01043486123078
405,0.9240774,0.32374588,0.43377593,0.8400069,0.59715176,0.8691825,0.83641154,68.91931295394897,0.926495849700275,0.32985245200332114,0.5248600899417889,0.827798238294568,0.5787973179034387,0.8460698636712604,0.8709760391768298,70.06928358130689
406,0.925897,0.24126276,0.47470894,0.815246,0.5601424,0.87697554,0.8816061,68.22627186775208,0.9271321766559185,0.3291516044669772,0.5272952651224849,0.8279333158992005,0.5793757725244275,0.8485916778094228,0.8725202452220311,70.17142939572089
407,0.9138429,0.31359765,0.5938813,0.8135252,0.58095133,0.8367539,0.90020263,70.75363993644714,0.9260679200113268,0.33328255463892015,0.5420000839849058,0.8291015483211709,0.5798552753417638,0.8487932025520875,0.8780136203209875,70.5302029310166
408,0.93032503,0.29884303,0.4942635,0.8189509,0.5988966,0.8216549,0.8459503,68.69834661483765,0.9259179485177637,0.32007014466720646,0.5279833097609606,0.8254612801017762,0.5689789354227315,0.8479943712013746,0.8752235474385412,69.88042195871935
409,0.93481857,0.24555555,0.51313746,0.81298345,0.61244005,0.85217094,0.8442456,68.7907338142395,0.9271238509750414,0.3175023474904243,0.5254303544413574,0.8240137738073895,0.573078551515648,0.8476828994215088,0.8760038297194788,69.86908010529783
410,0.9246535,0.35180217,0.55963147,0.8302084,0.5909449,0.872087,0.87447244,71.48285508155823,0.926921950629895,0.32604969374508014,0.5236591508040441,0.8260333575680592,0.5758723932282145,0.8511226013418766,0.8802913952830994,70.14215060857526
411,0.9239357,0.30385095,0.5947947,0.83437365,0.61010814,0.87569356,0.8903004,71.90080881118774,0.9261781801377782,0.32488124882537056,0.5207110711269777,0.826857009410477,0.5732664868327015,0.8516121867772133,0.8777646399557196,70.01815461523196
412,0.9321628,0.27543387,0.45948994,0.8006283,0.60320497,0.8536415,0.79555166,67.430180311203,0.9269273935138395,0.3212489429201164,0.5078977059032815,0.8260948013303463,0.574728696863693,0.8513180324746287,0.8778371919908582,69.80075378566805
413,0.9277561,0.27906615,0.48625627,0.82251513,0.57720405,0.8763779,0.8859523,69.35896873474121,0.9264480479488372,0.32992768831082003,0.5078153313208456,0.8279441710413108,0.5766283008489109,0.852666295913246,0.8824227622770668,70.05503710944339
414,0.9253287,0.33981484,0.48500744,0.82120353,0.56277025,0.87037253,0.8361309,69.15183663368225,0.927034376132221,0.3274181855125372,0.508926417086554,0.8274228983143125,0.5787357370654813,0.8537418821286838,0.8828486060387097,70.08754431826428
415,0.92113346,0.26701128,0.3779449,0.8098802,0.48853993,0.84724504,0.87817085,65.57036638259888,0.9270662233692939,0.3292271637459612,0.5043199455206768,0.8279840424147463,0.5766893349302352,0.8549774092315129,0.887397071710516,70.10944558461345
416,0.9192183,0.28029588,0.47190377,0.8268652,0.56945413,0.8719707,0.8879084,68.96594762802124,0.9252907312923697,0.336419502102954,0.5065101111985489,0.8294967808211702,0.5747054958252865,0.8533751340392932,0.8836014970524428,70.13427503331522
417,0.9252745,0.26833886,0.52353936,0.8168465,0.5637844,0.8659681,0.9018551,69.50865983963013,0.9265348269340331,0.331110818477932,0.5093234108689674,0.8290336698202854,0.580938256200147,0.8515056116441231,0.8849276676293292,70.19106087964025
418,0.9318904,0.32477403,0.5226653,0.8312033,0.5969653,0.879741,0.9032169,71.29222750663757,0.9271677474272115,0.3282613428734545,0.5151366434358448,0.8278105171570017,0.5834897884939984,0.8516563789465412,0.8835885449110383,70.24444233207271
419,0.9303804,0.3793153,0.5314649,0.83946353,0.5964471,0.8431481,0.8609895,71.16012573242188,0.9277286916302722,0.3336567487494837,0.5296583030613651,0.8283491473503554,0.5808482916920769,0.8507152586711135,0.8847505567545421,70.51009997013156
420,0.92863387,0.26835114,0.53878284,0.8368587,0.5874,0.86837643,0.87849057,70.098477602005,0.9282021232093819,0.3255286896669808,0.5218941913262288,0.8270097128938686,0.5798741693395585,0.8483467978185599,0.8838750844633149,70.21043955311278
421,0.92854553,0.352026,0.56726354,0.83151317,0.60284203,0.8547086,0.90528595,72.03121185302734,0.9281190645597468,0.3264034770687846,0.5230304420259978,0.8269692084059833,0.5797747569568973,0.8496923296584378,0.8828043375949107,70.23990880386798
422,0.91337734,0.32370672,0.48714408,0.81495357,0.5323809,0.82381076,0.8680359,68.04870367050171,0.9282273541737618,0.32439008741114234,0.5128370868799139,0.8267219095225443,0.580827897942961,0.8504434964136154,0.8808972209278894,70.06207218959754
423,0.9219846,0.2583964,0.5640386,0.8229914,0.5990282,0.87702185,0.87805384,70.3073501586914,0.9284431581516166,0.32454055692008954,0.522476414213646,0.8285198805930367,0.5835786235809607,0.8502115215885242,0.8862815252609639,70.34359543298339
